origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
Ribera del Fresno,Cheles,25.8528955,106554.6910318,34.6553615,106615.1992889
Ribera del Fresno,Puebla de Alcocer,25.8528955,121153.7626495,6.1814882,121185.7970332
Ribera del Fresno,Torre de Miguel Sesmero,25.8528955,57453.1510993,18.0929944,57497.0969892
Ribera del Fresno,Valdecaballeros,25.8528955,190228.2498565,29.6693693,190283.7721213
Ribera del Fresno,Peñalsordo,25.8528955,125446.7183757,11.7161336,125484.2874048
Ribera del Fresno,Valle de Santa Ana,25.8528955,66908.9238161,81.9824214,67016.7591331
Ribera del Fresno,Valverde de Mérida,25.8528955,52749.0143402,30.0841051,52804.9513408
Ribera del Fresno,Castilblanco,25.8528955,180348.874422,11.0697911,180385.7971086
Ribera del Fresno,Bodonal de la Sierra,25.8528955,60861.3740616,35.6497089,60922.8766661
Ribera del Fresno,"Nava de Santiago, La",25.8528955,81587.5329096,11.8702375,81625.2560427
Ribera del Fresno,Esparragosa de la Serena,25.8528955,71131.4781434,17.5674343,71174.8984732
Ribera del Fresno,Maguilla,25.8528955,49233.3639212,18.4236916,49277.6405084
Ribera del Fresno,Calera de León,25.8528955,66304.5928209,18.771303,66349.2170194
Ribera del Fresno,Ahillones,25.8528955,55373.2588052,7.6305676,55406.7422683
Ribera del Fresno,Higuera de la Serena,25.8528955,56578.0406794,33.3606052,56637.2541802
Ribera del Fresno,Esparragosa de Lares,25.8528955,119208.9247778,3.0018651,119237.7795385
Ribera del Fresno,Torremayor,25.8528955,70163.0243368,14.5223832,70203.3996155
Ribera del Fresno,Villagarcía de la Torre,25.8528955,36488.3364382,0.1033553,36514.292689
Ribera del Fresno,Cordobilla de Lácara,25.8528955,94178.5538073,3.4709665,94207.8776694
Ribera del Fresno,Benquerencia de la Serena,25.8528955,81075.4209366,67.4635351,81168.7373672
Ribera del Fresno,Llera,25.8528955,22407.4510849,15.1416245,22448.4456049
Ribera del Fresno,San Pedro de Mérida,25.8528955,58415.1300725,16.1055962,58457.0885642
Ribera del Fresno,Calzadilla de los Barros,25.8528955,34896.2886914,20.1577948,34942.2993817
Ribera del Fresno,Puebla de la Reina,25.8528955,26667.0807406,5.3310859,26698.264722
Ribera del Fresno,Acedera,25.8528955,98079.9985207,406.4716609,98512.3230771
Ribera del Fresno,Táliga,25.8528955,80501.550458,65.2230572,80592.6264107
Ribera del Fresno,Valencia del Mombuey,25.8528955,97958.0552415,16.0997865,98000.0079236
Ribera del Fresno,Puebla del Maestre,25.8528955,70071.3422452,5.4456757,70102.6408164
Ribera del Fresno,Manchita,25.8528955,51786.5872155,117.3517057,51929.7918167
Ribera del Fresno,"Morera, La",25.8528955,41968.1535322,32.137898,42026.1443258
Ribera del Fresno,Fuente del Arco,25.8528955,59597.0687469,102.8479621,59725.7696045
Ribera del Fresno,Don Álvaro,25.8528955,61250.7261842,5.6361905,61282.2152702
Ribera del Fresno,Alconera,25.8528955,33568.4241984,6.0203679,33600.2974618
Ribera del Fresno,Nogales,25.8528955,51427.2362036,131.1575086,51584.2466077
Ribera del Fresno,Helechosa de los Montes,25.8528955,209483.8658139,9.1959693,209518.9146787
Ribera del Fresno,Valverde de Llerena,25.8528955,62396.4224263,49.5161696,62471.7914914
Ribera del Fresno,Palomas,25.8528955,23060.7547086,10.2858383,23096.8934424
Ribera del Fresno,Trasierra,25.8528955,52264.4777706,69.8604518,52360.1911179
Ribera del Fresno,Valencia de las Torres,25.8528955,29120.9450532,2.4986791,29149.2966278
Ribera del Fresno,Garlitos,25.8528955,141742.139399,96.6293249,141864.6216194
Ribera del Fresno,Rena,25.8528955,81521.2039451,11.2736325,81558.3304731
Ribera del Fresno,Malpartida de la Serena,25.8528955,66033.1328633,40.4184181,66099.404177
Ribera del Fresno,Peraleda del Zaucejo,25.8528955,67224.9614216,9.4663796,67260.2806967
Ribera del Fresno,Magacela,25.8528955,81082.7560299,60.242879,81168.8518045
Ribera del Fresno,Entrín Bajo,25.8528955,53960.5849189,19.9746122,54006.4124267
Ribera del Fresno,Villarta de los Montes,25.8528955,239990.2098318,2.6181365,240018.6808638
Ribera del Fresno,Carmonita,25.8528955,85712.6481908,48.5939129,85787.0949992
Ribera del Fresno,Cristina,25.8528955,41397.8839162,15.6596273,41439.3964391
Ribera del Fresno,Hinojosa del Valle,25.8528955,9647.9679442,13.4377089,9687.2585487
Ribera del Fresno,Garbayuela,25.8528955,150070.7462176,4.5899017,150101.1890149
Ribera del Fresno,Puebla del Prior,25.8528955,4508.155497,63.4696966,4597.4780891
Ribera del Fresno,Retamal de Llerena,25.8528955,42103.0668031,40.4512731,42169.3709717
Ribera del Fresno,Mengabril,25.8528955,61088.1541433,55.0422194,61169.0492582
Ribera del Fresno,Malcocinado,25.8528955,82542.516828,16.0148191,82584.3845426
Ribera del Fresno,Valle de Matamoros,25.8528955,69434.8839385,124.8731214,69585.6099554
Ribera del Fresno,Zarza-Capilla,25.8528955,120005.0858384,23.6059874,120054.5447214
Ribera del Fresno,Higuera de Llerena,25.8528955,32062.8239269,1.2733805,32089.9502029
Ribera del Fresno,Baterno,25.8528955,158482.615133,3.3268237,158511.7948523
Ribera del Fresno,Atalaya,25.8528955,38074.6001653,66.9163599,38167.3694207
Ribera del Fresno,Valverde de Burguillos,25.8528955,39407.0176331,49.997444,39482.8679727
Ribera del Fresno,Orellana de la Sierra,25.8528955,112762.0583486,25.2511244,112813.1623685
Ribera del Fresno,"Lapa, La",25.8528955,33479.8862166,5.53975,33511.2788621
Ribera del Fresno,Tamurejo,25.8528955,156414.0056507,20.393729,156460.2522753
Ribera del Fresno,Aljucén,25.8528955,67844.057157,64.7398621,67934.6499146
Ribera del Fresno,Sancti-Spíritus,25.8528955,134715.9374948,26.3359645,134768.1263549
Ribera del Fresno,Reina,25.8528955,54113.8378274,101.02597,54240.7166929
Ribera del Fresno,Casas de Reina,25.8528955,50957.6642608,3.8370236,50987.3541799
Ribera del Fresno,Capilla,25.8528955,128409.7061992,87.8232078,128523.3823025
Ribera del Fresno,Risco,25.8528955,136961.7745861,83.7006714,137071.3281531
Ribera del Fresno,"Carrascalejo, El",25.8528955,65858.1673485,133.5866912,66017.6069352
Ribera del Fresno,Cáceres,25.8528955,120472.7068032,7.9586815,120506.5183802
Ribera del Fresno,Plasencia,25.8528955,195956.0871403,7.2674516,195989.2074875
Ribera del Fresno,Navalmoral de la Mata,25.8528955,193523.483597,5.448478,193554.7849706
Ribera del Fresno,Coria,25.8528955,187141.1305397,2.3196049,187169.3030402
Ribera del Fresno,Miajadas,25.8528955,90332.3580238,3.4753143,90361.6862337
Ribera del Fresno,Trujillo,25.8528955,127200.3733652,4.533795,127230.7600558
Ribera del Fresno,Talayuela,25.8528955,204331.6626648,110.4058556,204467.9214159
Ribera del Fresno,Moraleja,25.8528955,202309.5223727,8.2997161,202343.6749843
Ribera del Fresno,Arroyo de la Luz,25.8528955,135947.9482475,21.8209402,135995.6220832
Ribera del Fresno,Jara¡z de la Vera,25.8528955,209011.875537,7.8489892,209045.5774218
Ribera del Fresno,Valencia de Alcántara,25.8528955,171648.9931299,0.6834128,171675.5294383
Ribera del Fresno,Montehermoso,25.8528955,211495.4983736,5.1149695,211526.4662387
Ribera del Fresno,Casar de Cáceres,25.8528955,130587.876965,7.9970539,130621.7269145
Ribera del Fresno,Malpartida de Plasencia,25.8528955,198037.29829,2.7929282,198065.9441137
Ribera del Fresno,Malpartida de Cáceres,25.8528955,127906.6776814,60.2101541,127992.7407311
Ribera del Fresno,Hervás,25.8528955,262642.1662637,5.2665208,262673.2856801
Ribera del Fresno,Torrejoncillo,25.8528955,198776.9130793,2.1033884,198804.8693632
Ribera del Fresno,Jarandilla de la Vera,25.8528955,224301.9791677,7.5514084,224335.3834716
Ribera del Fresno,Alcuéscar,25.8528955,86243.3012318,7.773502,86276.9276293
Ribera del Fresno,Losar de la Vera,25.8528955,225287.7321984,16.5994926,225330.1845865
Ribera del Fresno,Madroñera,25.8528955,131378.4503822,15.3127732,131419.6160509
Ribera del Fresno,Valverde del Fresno,25.8528955,234484.6091271,31.6526941,234542.1147167
Ribera del Fresno,Garrovillas de Alconétar,25.8528955,154379.0817114,13.8146972,154418.7493041
Ribera del Fresno,Aldeanueva de la Vera,25.8528955,219195.1774548,3.7048855,219224.7352359
Ribera del Fresno,Cabezuela del Valle,25.8528955,228182.5823079,3.8875589,228212.3227623
Ribera del Fresno,Brozas,25.8528955,162686.8200157,15.3264353,162727.9993466
Ribera del Fresno,Villanueva de la Vera,25.8528955,236417.4180533,13.8683967,236457.1393456
Ribera del Fresno,Guadalupe,25.8528955,152629.9026988,48.8506932,152704.6062875
Ribera del Fresno,Logrosán,25.8528955,132630.4648604,6.0153113,132662.3330672
Ribera del Fresno,Sierra de Fuentes,25.8528955,128614.3274466,1.0920939,128641.272436
Ribera del Fresno,Navaconcejo,25.8528955,225256.224649,8.5860051,225290.6635496
Ribera del Fresno,Ceclavín,25.8528955,193798.7660999,48.0487073,193872.6677028
Ribera del Fresno,Montánchez,25.8528955,96062.3661822,14.9344158,96103.1534936
Ribera del Fresno,Almoharín,25.8528955,99484.7984375,12.6214513,99523.2727844
Ribera del Fresno,Aliseda,25.8528955,136034.1574837,7.4606776,136067.4710568
Ribera del Fresno,Galisteo,25.8528955,198039.900921,88.9129832,198154.6667997
Ribera del Fresno,Madrigalejo,25.8528955,131936.6632546,21.185732,131983.7018822
Ribera del Fresno,Cilleros,25.8528955,215314.9159513,2.9345388,215343.7033857
Ribera del Fresno,Zarza de Granadilla,25.8528955,225241.3077272,5.3229331,225272.4835559
Ribera del Fresno,Madrigal de la Vera,25.8528955,245967.5425186,0.0900515,245993.4854656
Ribera del Fresno,Cañamero,25.8528955,144953.6936446,5.8281692,144985.3747093
Ribera del Fresno,Serradilla,25.8528955,178263.4166011,12.5111136,178301.7806102
Ribera del Fresno,Torreorgaz,25.8528955,120908.9519984,3.4679408,120938.2728348
Ribera del Fresno,Pinofranqueado,25.8528955,233030.7567326,0.912217,233057.5218452
Ribera del Fresno,Zorita,25.8528955,111860.0981419,0.6331413,111886.5841788
Ribera del Fresno,Gata,25.8528955,235871.1607058,26.9202263,235923.9338277
Ribera del Fresno,Alcántara,25.8528955,177712.1435017,71.1047777,177809.1011749
Ribera del Fresno,Guijo de Galisteo,25.8528955,209927.69593,73.6030363,210027.1518618
Ribera del Fresno,Piornal,25.8528955,227300.6764365,8.0590205,227334.5883525
Ribera del Fresno,Ahigal,25.8528955,221458.6815347,3.3073345,221487.8417647
Ribera del Fresno,Peraleda de la Mata,25.8528955,202111.0630299,1.7469653,202138.6628907
Ribera del Fresno,Navas del Madro¤o,25.8528955,153815.428057,8.1320516,153849.4130041
Ribera del Fresno,Nuñomoral,25.8528955,258672.1358161,24.5274826,258722.5161942
Ribera del Fresno,Valdefuentes,25.8528955,104666.7537614,13.3088871,104705.915544
Ribera del Fresno,Zarza la Mayor,25.8528955,202374.8712058,9.9840743,202410.7081757
Ribera del Fresno,Casatejada,25.8528955,187572.2950774,13.7239703,187611.8719433
Ribera del Fresno,Casar de Palomero,25.8528955,237389.047412,17.8061981,237432.7065056
Ribera del Fresno,Jerte,25.8528955,234201.6147752,9.5076236,234236.9752944
Ribera del Fresno,Almaraz,25.8528955,178724.4742968,33.9120272,178784.2392195
Ribera del Fresno,Majadas,25.8528955,196546.0382694,2.578777,196574.4699419
Ribera del Fresno,Cañaveral,25.8528955,161239.4901479,0.7780577,161266.1211012
Ribera del Fresno,Rosalejo,25.8528955,220174.3613102,21.769808,220221.9840137
Ribera del Fresno,Caminomorisco,25.8528955,237596.7140249,2.5433939,237625.1103143
Ribera del Fresno,Riolobos,25.8528955,183464.8017526,5.4227659,183496.077414
Ribera del Fresno,Casta¤ar de Ibor,25.8528955,179947.7728133,2.9633366,179976.5890454
Ribera del Fresno,Tornavacas,25.8528955,241132.5478859,9.5140813,241167.9148627
Ribera del Fresno,Torrecillas de la Tiesa,25.8528955,147574.4198218,10.0733054,147610.3460228
Ribera del Fresno,"Pesga, La",25.8528955,242950.3016456,33.298899,243009.4534401
Ribera del Fresno,Carcaboso,25.8528955,203297.3171539,19.9185118,203343.0885612
Ribera del Fresno,Garganta la Olla,25.8528955,216194.4079431,23.9917461,216244.2525847
Ribera del Fresno,Torremocha,25.8528955,113828.7899324,6.5483643,113861.1911922
Ribera del Fresno,Eljas,25.8528955,236463.1109285,3.202518,236492.166342
Ribera del Fresno,Campo Lugar,25.8528955,98241.1875122,8.2967372,98275.3371449
Ribera del Fresno,Al¡a,25.8528955,162452.9659969,18.9813458,162497.8002382
Ribera del Fresno,Arroyomolinos,25.8528955,94202.0019749,3.6552304,94231.5101009
Ribera del Fresno,Monroy,25.8528955,154327.6854826,91.9644324,154445.5028106
Ribera del Fresno,"Torno, El",25.8528955,218445.7590528,14.8701289,218486.4820773
Ribera del Fresno,"Cumbre, La",25.8528955,123297.9771965,1.5466034,123325.3766955
Ribera del Fresno,Hoyos,25.8528955,225483.1160471,29.0048545,225537.9737972
Ribera del Fresno,Mohedas de Granadilla,25.8528955,231006.020668,10.3874751,231042.2610386
Ribera del Fresno,Perales del Puerto,25.8528955,227353.6535356,4.2858361,227383.7922673
Ribera del Fresno,Talaván,25.8528955,152082.4398186,21.5304831,152129.8231973
Ribera del Fresno,San Martín de Trevejo,25.8528955,235153.5469331,8.5606803,235187.9605089
Ribera del Fresno,Cuacos de Yuste,25.8528955,215529.0351039,5.2071683,215560.0951677
Ribera del Fresno,Tejeda de Tiétar,25.8528955,221022.5749979,7.1455581,221055.5734515
Ribera del Fresno,Acehúche,25.8528955,180403.0575801,1.6508468,180430.5613224
Ribera del Fresno,Escurial,25.8528955,92844.9200179,11.7591118,92882.5320253
Ribera del Fresno,Garciaz,25.8528955,132701.7321672,6.5192552,132734.1043179
Ribera del Fresno,Membrío,25.8528955,170698.6264903,21.2781822,170745.757568
Ribera del Fresno,Deleitosa,25.8528955,166703.255566,0.4630624,166729.5715239
Ribera del Fresno,Santibáñez el Bajo,25.8528955,221252.7691239,15.6060996,221294.2281191
Ribera del Fresno,Saucedilla,25.8528955,183261.739643,67.1252214,183354.71776
Ribera del Fresno,Aldeanueva del Camino,25.8528955,226992.3749112,22.8363464,227041.0641531
Ribera del Fresno,Albalá,25.8528955,98345.1034442,16.6243704,98387.5807101
Ribera del Fresno,Aldeacentenera,25.8528955,147718.8021923,0.6654087,147745.3204965
Ribera del Fresno,Casas del Monte,25.8528955,222093.150928,14.8817935,222133.885617
Ribera del Fresno,Valdeobispo,25.8528955,208293.7322378,9.0779322,208328.6630656
Ribera del Fresno,Holguera,25.8528955,188117.3979348,5.7049809,188148.9558113
Ribera del Fresno,Mirabel,25.8528955,187017.7067285,8.1735385,187051.7331625
Ribera del Fresno,Aldea del Cano,25.8528955,98571.2462839,8.5870101,98605.6861896
Ribera del Fresno,Baños de Montemayor,25.8528955,269530.0591641,0.166013,269556.0780726
Ribera del Fresno,Navezuelas,25.8528955,166050.4087824,88.7106363,166164.9723142
Ribera del Fresno,Casas de Millán,25.8528955,164955.0953503,55.3634953,165036.3117412
Ribera del Fresno,Salorino,25.8528955,163374.7773765,6.1230036,163406.7532756
Ribera del Fresno,Torrecilla de los Ángeles,25.8528955,223483.6113971,9.9186852,223519.3829779
Ribera del Fresno,Acebo,25.8528955,230262.1000538,5.5145786,230293.467528
Ribera del Fresno,Santiago de Alcántara,25.8528955,192581.2438968,21.8387011,192628.9354934
Ribera del Fresno,Pasarón de la Vera,25.8528955,216272.5141391,11.1231454,216309.4901801
Ribera del Fresno,Villamiel,25.8528955,227217.3992199,32.2806376,227275.5327531
Ribera del Fresno,Villar del Pedroso,25.8528955,209665.2064355,3.1719064,209694.2312374
Ribera del Fresno,Belvís de Monroy,25.8528955,198023.2796152,84.5629698,198133.6954805
Ribera del Fresno,Casas del Castañar,25.8528955,217379.5846676,21.2196256,217426.6571888
Ribera del Fresno,Torre de Santa María,25.8528955,102635.0492877,12.6449361,102673.5471193
Ribera del Fresno,Guijo de Granadilla,25.8528955,222562.3464395,5.7857202,222593.9850552
Ribera del Fresno,Torremenga,25.8528955,211100.0054005,9.6443197,211135.5026157
Ribera del Fresno,Zarza de Montánchez,25.8528955,110664.3576633,8.3082223,110698.5187811
Ribera del Fresno,Aceituna,25.8528955,218789.8868128,29.2935773,218845.0332856
Ribera del Fresno,Torrejón el Rubio,25.8528955,166081.9555893,23.593082,166131.4015669
Ribera del Fresno,Torrequemada,25.8528955,117722.1694152,2.2791585,117750.3014693
Ribera del Fresno,Jaraicejo,25.8528955,169690.0015456,3.3440844,169719.1985255
Ribera del Fresno,Valverde de la Vera,25.8528955,233414.9804548,12.8447894,233453.6781398
Ribera del Fresno,Torre de Don Miguel,25.8528955,230846.7453661,61.5565068,230934.1547684
Ribera del Fresno,Pozuelo de Zarzón,25.8528955,211435.3669042,0.5612514,211461.7810512
Ribera del Fresno,Villa del Campo,25.8528955,210421.8148959,6.6386665,210454.3064579
Ribera del Fresno,Plasenzuela,25.8528955,122794.3430061,17.6502929,122837.8461945
Ribera del Fresno,Bohonal de Ibor,25.8528955,202484.3796937,12.9426967,202523.1752859
Ribera del Fresno,Berzocana,25.8528955,150125.908403,59.4128429,150211.1741414
Ribera del Fresno,Casares de las Hurdes,25.8528955,265713.9613879,14.9710026,265754.7852861
Ribera del Fresno,Hernán-Pérez,25.8528955,223462.8907952,1.3933393,223490.13703
Ribera del Fresno,Villanueva de la Sierra,25.8528955,218222.3905029,87.6368495,218335.880248
Ribera del Fresno,Cadalso,25.8528955,227988.8774297,3.7844448,228018.51477
Ribera del Fresno,Navalvillar de Ibor,25.8528955,173799.1603527,59.2313695,173884.2446177
Ribera del Fresno,Arroyomolinos de la Vera,25.8528955,219333.8062108,29.1517936,219388.8109
Ribera del Fresno,Cedillo,25.8528955,215477.3559427,59.293358,215562.5021963
Ribera del Fresno,"Garganta, La",25.8528955,275895.6026167,58.9667348,275980.422247
Ribera del Fresno,Ibahernando,25.8528955,124307.7947523,3.7161413,124337.3637892
Ribera del Fresno,Calzadilla,25.8528955,197854.4124892,4.4984313,197884.7638161
Ribera del Fresno,Barrado,25.8528955,219459.9527124,28.4490615,219514.2546695
Ribera del Fresno,Casillas de Coria,25.8528955,196810.5569736,21.1042482,196857.5141173
Ribera del Fresno,Villasbuenas de Gata,25.8528955,233993.8717823,1.5538653,234021.2785432
Ribera del Fresno,Valdelacasa de Tajo,25.8528955,217821.980147,5.6624486,217853.4954911
Ribera del Fresno,Abertura,25.8528955,104668.4286712,29.195589,104723.4771557
Ribera del Fresno,Palomero,25.8528955,231685.0316856,22.1770581,231733.0616392
Ribera del Fresno,Serrejón,25.8528955,185524.4615282,8.2841891,185558.5986128
Ribera del Fresno,Hinojal,25.8528955,150620.2326339,37.0527451,150683.1382745
Ribera del Fresno,Gargantilla,25.8528955,229180.2727568,110.0352666,229316.160919
Ribera del Fresno,Santibáñez el Alto,25.8528955,230574.2208337,30.9520415,230631.0257707
Ribera del Fresno,Cabañas del Castillo,25.8528955,165078.5944377,142.7077805,165247.1551138
Ribera del Fresno,Robledillo de Trujillo,25.8528955,115765.7199849,10.8619265,115802.434807
Ribera del Fresno,Cabezabellosa,25.8528955,218504.4847767,8.9638967,218539.301569
Ribera del Fresno,Morcillo,25.8528955,202404.7558871,23.0749804,202453.683763
Ribera del Fresno,Portaje,25.8528955,185718.5771718,33.5235668,185777.9536341
Ribera del Fresno,Guijo de Santa Bárbara,25.8528955,228409.2466301,0.9369335,228436.0364591
Ribera del Fresno,Robledollano,25.8528955,180179.6514731,61.1703365,180266.6747051
Ribera del Fresno,Puerto de Santa Cruz,25.8528955,110012.9080679,62.0234064,110100.7843698
Ribera del Fresno,Herreruela,25.8528955,154898.517489,6.9225635,154931.292948
Ribera del Fresno,Valdastillas,25.8528955,220896.3871917,93.3897543,221015.6298415
Ribera del Fresno,Cabrero,25.8528955,218904.7436189,71.9261253,219002.5226397
Ribera del Fresno,Herguijuela,25.8528955,123085.5749483,30.1313028,123141.5591466
Ribera del Fresno,Talaveruela de la Vera,25.8528955,232313.3250045,17.9344722,232357.1123723
Ribera del Fresno,"Granja, La",25.8528955,223039.0953238,52.7402022,223117.6884215
Ribera del Fresno,"Aldea del Obispo, La",25.8528955,141111.449914,4.3901246,141141.6929341
Ribera del Fresno,Casas de Don Gómez,25.8528955,195354.2466245,71.9833441,195452.0828641
Ribera del Fresno,Aldehuela de Jerte,25.8528955,207448.8094315,42.2709005,207516.9332275
Ribera del Fresno,"Gordo, El",25.8528955,212662.5587264,28.6778476,212717.0894696
Ribera del Fresno,Carrascalejo,25.8528955,202349.3358528,3.4111087,202378.599857
Ribera del Fresno,Mata de Alcántara,25.8528955,176919.4265096,60.1926946,177005.4720997
Ribera del Fresno,Fresnedoso de Ibor,25.8528955,193234.1908727,88.7871296,193348.8308978
Ribera del Fresno,Abadía,25.8528955,229856.8061762,16.0412685,229898.7003403
Ribera del Fresno,Santa Cruz de Paniagua,25.8528955,222210.7615993,4.5422208,222241.1567156
Ribera del Fresno,Villamesías,25.8528955,101549.9375741,8.2537016,101584.0441713
Ribera del Fresno,Santa Marta de Magasca,25.8528955,140921.1497551,27.8526103,140974.855261
Ribera del Fresno,Santiago del Campo,25.8528955,144426.4349707,2.6906422,144454.9785084
Ribera del Fresno,Robledillo de la Vera,25.8528955,221081.4252402,110.0669337,221217.3450695
Ribera del Fresno,Salvatierra de Santiago,25.8528955,110323.1459388,12.5291458,110361.5279802
Ribera del Fresno,Santa Ana,25.8528955,117254.8251403,2.2389405,117282.9169763
Ribera del Fresno,Peraleda de San Román,25.8528955,212343.7914686,0.0642605,212369.7086247
Ribera del Fresno,Oliva de Plasencia,25.8528955,206063.2560705,87.1031668,206176.2121328
Ribera del Fresno,Herrera de Alcántara,25.8528955,208065.0139348,33.1865247,208124.053355
Ribera del Fresno,Santa Cruz de la Sierra,25.8528955,113131.3333862,23.4302339,113180.6165156
Ribera del Fresno,Portezuelo,25.8528955,166307.6150868,34.4268155,166367.8947978
Ribera del Fresno,Alcollarín,25.8528955,106187.7389292,7.7199953,106221.3118201
Ribera del Fresno,Viandar de la Vera,25.8528955,231480.808945,3.5540523,231510.2158928
Ribera del Fresno,Millanes,25.8528955,192958.8900266,83.828056,193068.5709781
Ribera del Fresno,Marchagaz,25.8528955,234955.5235691,2.5404634,234983.916928
Ribera del Fresno,Rebollar,25.8528955,223350.5401171,59.2106307,223435.6036434
Ribera del Fresno,Guijo de Coria,25.8528955,204677.3106746,40.5039982,204743.6675684
Ribera del Fresno,Valdemorales,25.8528955,103738.5964966,0.2316957,103764.6810878
Ribera del Fresno,Villar de Plasencia,25.8528955,211466.0977914,9.2072801,211501.157967
Ribera del Fresno,Ladrillar,25.8528955,271532.665678,85.0979271,271643.6165006
Ribera del Fresno,Carbajo,25.8528955,187199.4494672,47.6324214,187272.9347841
Ribera del Fresno,Romangordo,25.8528955,169489.443605,41.2410412,169556.5375418
Ribera del Fresno,Casas de Don Antonio,25.8528955,91744.9711533,55.8317759,91826.6558247
Ribera del Fresno,Valdehúncar,25.8528955,196944.8951776,61.7110437,197032.4591168
Ribera del Fresno,Conquista de la Sierra,25.8528955,119923.5691661,51.8682715,120001.2903331
Ribera del Fresno,Piedras Albas,25.8528955,188335.1366556,0.6396986,188361.6292497
Ribera del Fresno,Collado,25.8528955,211598.3734256,76.6803682,211700.9066894
Ribera del Fresno,Botija,25.8528955,124583.8277635,11.4366474,124621.1173064
Ribera del Fresno,Huélaga,25.8528955,199658.0539609,81.0111096,199764.917966
Ribera del Fresno,Cerezo,25.8528955,230584.1911958,50.545276,230660.5893673
Ribera del Fresno,Descargamaría,25.8528955,237214.0873583,13.5338534,237253.4741073
Ribera del Fresno,Segura de Toro,25.8528955,224861.8001632,91.1599838,224978.8130425
Ribera del Fresno,Toril,25.8528955,197851.381139,66.8287637,197944.0627983
Ribera del Fresno,Mesas de Ibor,25.8528955,210131.9466898,68.3007381,210226.1003235
Ribera del Fresno,Pescueza,25.8528955,193409.4354948,105.5058433,193540.7942336
Ribera del Fresno,Villa del Rey,25.8528955,168966.6283831,24.3922011,169016.8734798
Ribera del Fresno,Jarilla,25.8528955,217923.2602101,98.5614883,218047.6745939
Ribera del Fresno,Casas de Miravete,25.8528955,168761.8889897,77.2010655,168864.9429507
Ribera del Fresno,Gargüera,25.8528955,213093.2894534,57.5575337,213176.6998826
Ribera del Fresno,Robledillo de Gata,25.8528955,240160.9877661,15.9623997,240202.8030614
Ribera del Fresno,Valdecañas de Tajo,25.8528955,218492.632031,94.4546957,218612.9396222
Ribera del Fresno,Pedroso de Acim,25.8528955,167487.2590709,22.6917585,167535.8037249
Ribera del Fresno,Berrocalejo,25.8528955,220001.542751,4.1134611,220031.5091077
Ribera del Fresno,Garvín,25.8528955,216721.0597014,5.9860545,216752.8986514
Ribera del Fresno,Higuera,25.8528955,173028.4509843,5.7120052,173060.015885
Ribera del Fresno,Benquerencia,25.8528955,115082.5037493,57.2920005,115165.6486453
Ribera del Fresno,Cachorrilla,25.8528955,195267.3447759,42.7850024,195335.9826738
Ribera del Fresno,Campillo de Deleitosa,25.8528955,223393.8801134,19.5039855,223439.2369944
Ribera del Fresno,Ruanes,25.8528955,114174.3387915,16.5297817,114216.7214687
Burguillos del Cerro,Badajoz,4.3087397,80022.6499982,9.2782426,80036.2369806
Burguillos del Cerro,Mérida,4.3087397,77187.9747628,4.6991516,77196.9826541
Burguillos del Cerro,Don Benito,4.3087397,108993.2308306,9.0460836,109006.5856539
Burguillos del Cerro,Almendralejo,4.3087397,49270.2312217,22.7350502,49297.2750116
Burguillos del Cerro,Villanueva de la Serena,4.3087397,115695.7185698,3.2252056,115703.2525151
Burguillos del Cerro,Zafra,4.3087397,19031.1840046,26.6533146,19062.1460588
Burguillos del Cerro,Montijo,4.3087397,88408.7031787,3.3045551,88416.3164735
Burguillos del Cerro,Villafranca de los Barros,4.3087397,38047.2597705,5.2825318,38056.851042
Burguillos del Cerro,Olivenza,4.3087397,70602.8963892,2.6871577,70609.8922866
Burguillos del Cerro,Jerez de los Caballeros,4.3087397,19147.0028118,2.528971,19153.8405225
Burguillos del Cerro,Azuaga,4.3087397,91459.8839029,2.5708787,91466.7635213
Burguillos del Cerro,"Santos de Maimona, Los",4.3087397,24461.9821919,5.1855321,24471.4764636
Burguillos del Cerro,Guareña,4.3087397,84419.8731679,2.1017569,84426.2836645
Burguillos del Cerro,Fuente del Maestre,4.3087397,32382.2095549,0.89277,32387.4110646
Burguillos del Cerro,Castuera,4.3087397,116971.8064547,30.6200531,117006.7352475
Burguillos del Cerro,Calamonte,4.3087397,75245.4666467,6.3796313,75256.1550177
Burguillos del Cerro,Llerena,4.3087397,60475.6908902,8.0070052,60488.0066351
Burguillos del Cerro,Puebla de la Calzada,4.3087397,88991.4700555,1.6992843,88997.4780795
Burguillos del Cerro,San Vicente de Alcántara,4.3087397,157222.4449492,2.4165178,157229.1702067
Burguillos del Cerro,Alburquerque,4.3087397,124002.4035522,15.9888221,124022.7011139
Burguillos del Cerro,Aceuchal,4.3087397,41133.822986,20.4976633,41158.629389
Burguillos del Cerro,Oliva de la Frontera,4.3087397,36506.1117474,55.3382434,36565.7587305
Burguillos del Cerro,Talavera la Real,4.3087397,75742.6464841,0.5012929,75747.4565166
Burguillos del Cerro,Cabeza del Buey,4.3087397,148415.6306803,19.3496998,148439.2891198
Burguillos del Cerro,Campanario,4.3087397,134521.029475,20.2293095,134545.5675243
Burguillos del Cerro,Fregenal de la Sierra,4.3087397,31591.6817173,34.0390132,31630.0294701
Burguillos del Cerro,Quintana de la Serena,4.3087397,111081.1763815,6.0516463,111091.5367675
