origin_id;destination_id;distance_m
Trujillo;Cordobilla de Lácara;59139,992751492944
Trujillo;Benquerencia de la Serena;88093,39420343775
Trujillo;Llera;111527,70731505612
Trujillo;San Pedro de Mérida;61288,740321461926
Trujillo;Calzadilla de los Barros;132491,61432415445
Trujillo;Puebla de la Reina;88640,41410365155
Trujillo;Acedera;46621,99258215674
Trujillo;Táliga;142288,87153457035
Trujillo;Valencia del Mombuey;172077,1257293414
Trujillo;Puebla del Maestre;151629,24054288646
Trujillo;Manchita;70740,3499040161
Trujillo;Morera, La;120649,03681051637
Trujillo;Fuente del Arco;143158,48413784328
Trujillo;Don Álvaro;74792,07139101565
Trujillo;Alconera;127390,52756382826
Trujillo;Nogales;121964,85240825715
Trujillo;Helechosa de los Montes;83392,41364715218
Trujillo;Valverde de Llerena;136217,47267041166
Trujillo;Palomas;86354,46705555983
Trujillo;Trasierra;139203,44566783265
Trujillo;Valencia de las Torres;115806,79575003669
Trujillo;Garlitos;93917,67705316222
Trujillo;Rena;43170,27188922834
Trujillo;Malpartida de la Serena;87176,0896748549
Trujillo;Peraleda del Zaucejo;110398,48340160599
Trujillo;Magacela;61421,6818181867
Trujillo;Entrín Bajo;108831,59557991374
Trujillo;Villarta de los Montes;95694,38143169985
Trujillo;Carmonita;51949,77328147984
Trujillo;Cristina;70022,63855495563
Trujillo;Hinojosa del Valle;109924,87499870593
Trujillo;Garbayuela;86347,53131172573
Trujillo;Puebla del Prior;100883,3931118125
Trujillo;Retamal de Llerena;95821,43910090829
Trujillo;Mengabril;56400,94311940899
Trujillo;Malcocinado;147074,63411997704
Trujillo;Valle de Matamoros;143323,9533985275
Trujillo;Zarza-Capilla;93136,44257171039
Trujillo;Higuera de Llerena;118848,2649999486
Trujillo;Baterno;98232,22201352722
Trujillo;Atalaya;133915,83650815368
Trujillo;Valverde de Burguillos;136740,4330887412
Trujillo;Orellana de la Sierra;55319,730826199695
Trujillo;Lapa, La;123549,51910582736
Trujillo;Tamurejo;93367,42233062378
Trujillo;Aljucén;59731,001181439235
Trujillo;Sancti-Spíritus;84192,51272311847
Trujillo;Reina;139518,01684707415
Trujillo;Casas de Reina;137801,28990945066
Trujillo;Capilla;96340,64376971216
Trujillo;Risco;86903,96747189193
Trujillo;Carrascalejo, El;61869,796555564106
Trujillo;C ceres;44180,086574889894
Trujillo;Plasencia;68246,65481973962
Trujillo;Navalmoral de la Mata;57163,87328514449
Trujillo;Coria;83523,0057952813
Trujillo;Miajadas;32296,911644627715
Trujillo;Trujillo;2721,137903300105
Trujillo;Talayuela;63514,31228488116
Trujillo;Moraleja;97550,71817380561
Trujillo;Arroyo de la Luz;62190,40327124858
Trujillo;Jara¡z de la Vera;69407,97477907856
Trujillo;Valencia de Alc ntara;118940,55512418009
Trujillo;Montehermoso;83171,55219794568
Trujillo;Casar de Cáceres;49534,62076826235
Trujillo;Malpartida de Plasencia;61993,88772248816
Trujillo;Malpartida de Cáceres;55424,24673491507
Trujillo;Hervás;92530,40935521162
Trujillo;Torrejoncillo;72615,78641029705
Trujillo;Jarandilla de la Vera;78314,93771733691
Trujillo;Alcuéscar;42833,83059648486
Trujillo;Losar de la Vera;78856,23795711133
Trujillo;Madroñera;9350,129912169838
Trujillo;Valverde del Fresno;122921,29687748192
Trujillo;Garrovillas de Alconétar;66439,30159245669
Trujillo;Aldeanueva de la Vera;77484,4676493431
Trujillo;Cabezuela del Valle;83753,0225820397
Trujillo;Brozas;81067,50070462453
Trujillo;Villanueva de la Vera;83827,43382928536
Trujillo;Guadalupe;46169,70740279655
Trujillo;Logrosán;33907,01706436722
Trujillo;Sierra de Fuentes;35281,79862813659
Trujillo;Navaconcejo;81957,556590114
Trujillo;Ceclavín;88977,72914928416
Trujillo;Montánchez;34450,7569721493
Trujillo;Almoharín;33173,3488058451
Trujillo;Aliseda;71493,21782038172
Trujillo;Galisteo;69000,50929172507
Trujillo;Madrigalejo;39097,773469817126
Trujillo;Cilleros;109242,82204772302
Trujillo;Zarza de Granadilla;89988,04384824645
Trujillo;Madrigal de la Vera;89209,7942459465
Trujillo;Cañamero;41375,19924690766
Trujillo;Serradilla;49313,73173514269
Trujillo;Torreorgaz;33948,73691577545
Trujillo;Pinofranqueado;103945,8330110524
Trujillo;Zorita;22288,7663696008
Trujillo;Gata;108636,87507705324
Trujillo;Alcántara;93297,19400142533
Trujillo;Guijo de Galisteo;86493,89833229469
Trujillo;Piornal;75217,90354110443
Trujillo;Ahigal;87759,13818603464
Trujillo;Peraleda de la Mata;57374,554603420795
Trujillo;Navas del Madro¤o;70789,68790384152
Trujillo;Nuñomoral;112288,4539336225
Trujillo;Valdefuentes;29207,42397231982
Trujillo;Zarza la Mayor;98646,53781705319
Trujillo;Casatejada;51979,580840233444
Trujillo;Casar de Palomero;100707,13852819924
Trujillo;Jerte;87344,22071929576
Trujillo;Almaraz;44562,207023771065
Trujillo;Majadas;56664,9414407958
Trujillo;Cañaveral;59910,96373713109
Trujillo;Rosalejo;70718,42629554415
Trujillo;Caminomorisco;105039,02333494788
Trujillo;Riolobos;65508,35301098943
Trujillo;Casta¤ar de Ibor;43701,926982647135
Trujillo;Tornavacas;91745,69535169429
Trujillo;Torrecillas de la Tiesa;17569,154795889524
Trujillo;Pesga, La;101999,0815830787
Trujillo;Carcaboso;74033,91826422738
Trujillo;Garganta la Olla;74918,2228659418
Trujillo;Torremocha;28729,88515314707
Trujillo;Eljas;120615,72851191483
Trujillo;Campo Lugar;28255,169591248698
Trujillo;Al¡a;55573,927762291874
Trujillo;Arroyomolinos;38350,37458331343
Trujillo;Monroy;37148,02062074667
Trujillo;Torno, El;77593,32892701228
Trujillo;Cumbre, La;10567,003584538885
Trujillo;Hoyos;109590,88894848504
Trujillo;Mohedas de Granadilla;96532,7101818893
Trujillo;Perales del Puerto;105939,29908617244
Trujillo;Talav n;47319,3173323012
Trujillo;San Martín de Trevejo;117343,20819211863
Trujillo;Cuacos de Yuste;74881,4472508868
Trujillo;Tejeda de Tiétar;64297,75561835079
Trujillo;Acehúche;77576,27738937887
Trujillo;Escurial;30251,256241033316
Trujillo;Garciaz;20493,04821466371
Trujillo;Membrío;103070,43041613315
Trujillo;Deleitosa;29335,016036244113
Trujillo;Santibáñez el Bajo;87406,85145082384
Trujillo;Saucedilla;48514,8328835338
Trujillo;Aldeanueva del Camino;91218,56955966321
Trujillo;Albalá;34582,66005365704
Trujillo;Aldeacentenera;22199,396464625108
Trujillo;Casas del Monte;85120,88010442693
Trujillo;Valdeobispo;78568,73810543101
Trujillo;Holguera;65906,30914708044
Trujillo;Mirabel;56568,891713021316
Trujillo;Aldea del Cano;42782,581095088615
Trujillo;Baños de Montemayor;97341,32391669032
Trujillo;Navezuelas;37300,80246232327
Trujillo;Casas de Millán;57900,39683116546
Trujillo;Salorino;98659,154318059
Trujillo;Torrecilla de los Ángeles;101550,91421863477
Trujillo;Acebo;111989,81674583865
Trujillo;Santiago de Alcántara;120243,08197958495
Trujillo;Pasarón de la Vera;68023,74073565326
Trujillo;Villamiel;114477,3972701266
Trujillo;Villar del Pedroso;64548,51565387548
Trujillo;Belvís de Monroy;47419,82387745769
Trujillo;Casas del Castañar;74288,40670586993
Trujillo;Torre de Santa María;30192,538182745368
Trujillo;Guijo de Granadilla;87555,62626309377
Trujillo;Torremenga;67828,72247026968
Trujillo;Zarza de Montánchez;25070,761608906272
Trujillo;Aceituna;88394,86353336278
Trujillo;Torrejón el Rubio;38835,233419071614
Trujillo;Torrequemada;31929,607737992694
Trujillo;Jaraicejo;25489,30399383104
Trujillo;Valverde de la Vera;82165,93527397682
Trujillo;Torre de Don Miguel;106386,50045809672
Trujillo;Pozuelo de Zarzón;91787,66130798713
Trujillo;Villa del Campo;91737,18541856915
Trujillo;Plasenzuela;17218,687581036513
Trujillo;Bohonal de Ibor;50180,23074539304
Trujillo;Berzocana;34595,39454365153
Trujillo;Casares de las Hurdes;116828,68681434452
Trujillo;Hernán-Pérez;100047,78729290186
Trujillo;Villanueva de la Sierra;96531,96642049958
Trujillo;Cadalso;105864,85902092406
Trujillo;Navalvillar de Ibor;41883,2132812454
Trujillo;Arroyomolinos de la Vera;68136,4762168817
Trujillo;Cedillo;142161,38083466925
Trujillo;Garganta, La;98842,93568881365
Trujillo;Ibahernando;13659,347682736863
Trujillo;Calzadilla;89732,63126172392
Trujillo;Barrado;71681,47960754001
Trujillo;Casillas de Coria;88471,37961198008
Trujillo;Villasbuenas de Gata;104915,84316611195
Trujillo;Valdelacasa de Tajo;59113,38866096231
Trujillo;Abertura;22200,103151462456
Trujillo;Palomero;96262,88981992271
Trujillo;Serrejón;42129,21124356518
Trujillo;Hinojal;51990,27100284081
Trujillo;Gargantilla;89998,45612913316
Trujillo;Santibáñez el Alto;101470,74823856278
Trujillo;Cabañas del Castillo;32511,45712325783
Trujillo;Robledillo de Trujillo;21575,19893477831
Trujillo;Cabezabellosa;78361,40009959796
Trujillo;Morcillo;78953,86338582553
Trujillo;Portaje;80195,23701759952
Trujillo;Guijo de Santa Bárbara;81344,35902745265
Trujillo;Robledollano;35814,39101733279
Trujillo;Puerto de Santa Cruz;13719,59238470531
Trujillo;Herreruela;89920,24879789671
Trujillo;Valdastillas;76987,09278871305
Trujillo;Cabrero;74828,5252226574
Trujillo;Herguijuela;11422,01156987186
Trujillo;Talaveruela de la Vera;81247,42945071636
Trujillo;Granja, La;89575,16732414615
Trujillo;Aldea del Obispo, La;14371,919489363825
Trujillo;Casas de Don Gómez;89366,82365052955
Trujillo;Aldehuela de Jerte;71163,63042285615
Trujillo;Gordo, El;64982,28900234904
Trujillo;Carrascalejo;60147,315238244155
Trujillo;Mata de Alcántara;87881,74713500802
Trujillo;Fresnedoso de Ibor;40776,298644762304
Trujillo;Abadía;91525,37573952202
Trujillo;Santa Cruz de Paniagua;93001,45830850655
Trujillo;Villamesías;21680,232405076367
Trujillo;Santa Marta de Magasca;21838,778721885243
Trujillo;Santiago del Campo;47923,6394369327
Trujillo;Robledillo de la Vera;77064,9019135295
Trujillo;Salvatierra de Santiago;21151,427103712624
Trujillo;Santa Ana;18281,229384046597
Trujillo;Peraleda de San Román;52807,27579727492
Trujillo;Oliva de Plasencia;77078,15568258066
Trujillo;Herrera de Alcántara;134569,76286929322
Trujillo;Santa Cruz de la Sierra;11668,613217975777
Trujillo;Portezuelo;66879,4513499394
Trujillo;Alcollarín;24204,653183256556
Trujillo;Viandar de la Vera;80719,06578906387
Trujillo;Millanes;51392,18287563998
Trujillo;Marchagaz;98456,4668720707
Trujillo;Rebollar;79330,59992543537
Trujillo;Guijo de Coria;89669,78153251632
Trujillo;Valdemorales;31472,05584556299
Trujillo;Villar de Plasencia;78841,64516431351
Trujillo;Ladrillar;118017,1521990121
Trujillo;Carbajo;116135,6299325018
Trujillo;Romangordo;36309,562616518684
Trujillo;Casas de Don Antonio;43331,50820878857
Trujillo;Valdehúncar;52847,77140894626
Trujillo;Conquista de la Sierra;14847,742138900147
Trujillo;Piedras Albas;99022,62193828476
Trujillo;Collado;69685,41432128339
Trujillo;Botija;21067,94156136575
Trujillo;Huélaga;94004,55621172236
Trujillo;Cerezo;93873,37455368899
Trujillo;Descargamaría;109819,31041076462
Trujillo;Segura de Toro;87395,25305913747
Trujillo;Toril;51325,35607149472
Trujillo;Mesas de Ibor;44433,10469399803
Trujillo;Pescueza;85758,45728580304
Trujillo;Villa del Rey;85920,884983831
Trujillo;Jarilla;82164,11996175897
Trujillo;Casas de Miravete;33436,50690643619
Trujillo;Gargüera;69208,46290584284
Trujillo;Robledillo de Gata;110929,5718530759
Trujillo;Valdecañas de Tajo;41149,13894769012
Trujillo;Pedroso de Acim;63735,72353096121
Trujillo;Berrocalejo;60962,09638385366
Trujillo;Garvín;54186,45633611198
Trujillo;Higuera;36004,87400784635
Trujillo;Benquerencia;23989,236159398948
Trujillo;Cachorrilla;87059,48426328562
Trujillo;Campillo de Deleitosa;38284,24345411311
Trujillo;Ruanes;17974,73290724436
Moraleja;Badajoz;133225,20893507596
Moraleja;Mérida;128840,56922572924
Moraleja;Don Benito;139493,9015241489
Moraleja;Almendralejo;153316,8298541578
Moraleja;Villanueva de la Serena;140609,12226438124
Moraleja;Zafra;181682,33384232942
Moraleja;Montijo;126708,02425429769
Moraleja;Villafranca de los Barros;167462,9241531671
Moraleja;Olivenza;156456,6728592549
Moraleja;Jerez de los Caballeros;192206,33712799347
Moraleja;Azuaga;216449,87919266804
Moraleja;Santos de Maimona, Los;179253,22119938608
Moraleja;Guareña;140806,58281448865
Moraleja;Fuente del Maestre;170169,79598278692
Moraleja;Castuera;176052,00430863688
Moraleja;Calamonte;131037,45578235642
Moraleja;Llerena;208891,62158867673
Moraleja;Puebla de la Calzada;128553,02899415689
Moraleja;San Vicente de Alcántara;86662,45063457984
Moraleja;Alburquerque;96483,05609655485
Moraleja;Aceuchal;156392,30256848224
Moraleja;Oliva de la Frontera;198236,47582541656
Moraleja;Talavera la Real;130540,89716601609
Moraleja;Cabeza del Buey;192779,36259208797
Moraleja;Campanario;159510,35218190128
Moraleja;Fregenal de la Sierra;208973,84352864014
Moraleja;Quintana de la Serena;168387,37760159792
Moraleja;Fuente de Cantos;202341,63948720726
Moraleja;Navalvillar de Pela;147759,57280575874
Moraleja;Monesterio;220440,90149319684
Moraleja;Santa Amalia;128162,67120933633
Moraleja;Santa Marta;159377,4395583011
Moraleja;Arroyo de San Serván;133810,46283785842
Moraleja;Valverde de Leganés;155562,75012098762
Moraleja;Zalamea de la Serena;177698,42990776824
Moraleja;Hornachos;173674,1829073874
Moraleja;Barcarrota;171355,29967775499
Moraleja;Herrera del Duque;169541,281001458
Moraleja;Villanueva del Fresno;191085,31784027567
Moraleja;Talarrubias;166381,72746095853
Moraleja;Zarza, La;142105,8148908758
Moraleja;Ribera del Fresno;170315,8896144279
Moraleja;Burguillos del Cerro;185450,25223290594
Moraleja;Orellana la Vieja;151068,82793532548
Moraleja;Zah¡nos;192574,99938603333
Moraleja;Puebla de Sancho P‚rez;185082,19794246613
Moraleja;Solana de los Barros;147425,6136295998
Moraleja;Valdelacalzada;128897,8683258875
Moraleja;Lobón;133275,33549866278
Moraleja;Monterrubio de la Serena;193215,70531738753
Moraleja;Fuentes de León;220358,53658816882
Moraleja;Garrovilla, La;126535,04892050916
Moraleja;Berlanga;208928,6124952272
Moraleja;Higuera la Real;212079,3207670282
Moraleja;Villar del Rey;103165,40181708815
Moraleja;Granja de Torrehermosa;213839,5876800118
Moraleja;Medell¡n;135041,97201209993
Moraleja;Bienvenida;198260,7017124797
Moraleja;Codosera, La;103427,2029170263
Moraleja;Valencia del Ventoso;198693,88226722652
Moraleja;Coronada, La;151723,3448232461
Moraleja;Torremej¡a;142016,49167872584
Moraleja;Siruela;182700,8812351184
Moraleja;Higuera de Vargas;180196,47008714004
Moraleja;Segura de León;214517,39495457662
Moraleja;Salvaleón;171263,49808137878
Moraleja;Pueblonuevo del Guadiana;125396,32873078925
Moraleja;Alange;144823,46126966365
Moraleja;Puebla de Obando;96822,90855000388
Moraleja;Albuera, La;148573,42471483725
Moraleja;Usagre;192792,5737989558
Moraleja;Fuenlabrada de los Montes;180012,2766666429
Moraleja;Alconchel;174003,01810819397
Moraleja;Oliva de Mérida;147363,19446699476
Moraleja;Salvatierra de los Barros;173145,7241864522
Moraleja;Villalba de los Barros;160055,41792551524
Moraleja;Casas de Don Pedro;155413,436148134
Moraleja;Esparragalejo;124263,77720757666
Moraleja;Montemolín;213999,64096730048
Moraleja;Roca de la Sierra, La;104480,24992193645
Moraleja;Campillo de Llerena;186176,1378123098
Moraleja;Cabeza la Vaca;219066,90240051795
Moraleja;Villar de Rena;130385,52652905535
Moraleja;Trujillanos;126791,65944337688
Moraleja;Valle de la Serena;167201,4863362786
Moraleja;Parra, La;169756,39249634714
Moraleja;Mirandilla;120653,9003441611
Moraleja;Haba, La;145739,38323266886
Moraleja;Villagonzalo;137695,64733364366
Moraleja;Feria;170905,297644856
Moraleja;Medina de las Torres;190794,38742666843
Moraleja;Valdetorres;135847,84369669465
Moraleja;Almendral;160080,30918034448
Moraleja;Corte de Peleas;147091,78003286725
Moraleja;Cheles;178905,39263259288
Moraleja;Puebla de Alcocer;169019,27283215045
Moraleja;Torre de Miguel Sesmero;159308,8165945493
Moraleja;Valdecaballeros;154917,30686883768
Moraleja;Peñalsordo;190700,7278608036
Moraleja;Valle de Santa Ana;187255,799829331
Moraleja;Valverde de Mérida;131892,24110269485
Moraleja;Castilblanco;159361,01362102042
Moraleja;Bodonal de la Sierra;211434,71392448116
Moraleja;Nava de Santiago, La;110401,81544124971
Moraleja;Esparragosa de la Serena;180171,53233046603
Moraleja;Maguilla;199948,89794553063
Moraleja;Calera de León;217616,3605093689
Moraleja;Ahillones;210331,36163575065
Moraleja;Higuera de la Serena;174921,09463006572
Moraleja;Esparragosa de Lares;168922,16033241848
Moraleja;Torremayor;128067,41089435006
Moraleja;Villagarcía de la Torre;201417,81659783953
Moraleja;Cordobilla de Lácara;101944,5649787855
Moraleja;Benquerencia de la Serena;180400,1611773854
Moraleja;Llera;185440,93706726964
Moraleja;San Pedro de Mérida;128836,61548555721
Moraleja;Calzadilla de los Barros;196422,82739326413
Moraleja;Puebla de la Reina;161196,2271532088
Moraleja;Acedera;141778,09058968446
Moraleja;Táliga;171754,4114942607
Moraleja;Valencia del Mombuey;204557,7962647616
Moraleja;Puebla del Maestre;223909,47455986275
Moraleja;Manchita;147689,49548845217
Moraleja;Morera, La;166977,57094485045
Moraleja;Fuente del Arco;220956,22922422437
Moraleja;Don Álvaro;137502,59091265601
Moraleja;Alconera;184108,88147623645
Moraleja;Nogales;162660,81985160717
Moraleja;Helechosa de los Montes;171192,6285717411
Moraleja;Valverde de Llerena;216399,44306769283
Moraleja;Palomas;157431,3839588356
Moraleja;Trasierra;214296,4051232315
Moraleja;Valencia de las Torres;191433,29486834607
Moraleja;Garlitos;190088,6756644172
Moraleja;Rena;132702,0761751706
Moraleja;Malpartida de la Serena;176246,16688562994
Moraleja;Peraleda del Zaucejo;198955,78808404398
Moraleja;Magacela;150916,31281321423
Moraleja;Entrín Bajo;147864,2609866699
Moraleja;Villarta de los Montes;185416,12711030152
Moraleja;Carmonita;103150,0548991074
Moraleja;Cristina;143068,88711115468
Moraleja;Hinojosa del Valle;178767,030872061
Moraleja;Garbayuela;181057,97755610925
Moraleja;Puebla del Prior;169090,80005168368
Moraleja;Retamal de Llerena;178208,45157920537
Moraleja;Mengabril;138700,16129813608
Moraleja;Malcocinado;229826,69479436948
Moraleja;Valle de Matamoros;185904,81150489132
Moraleja;Zarza-Capilla;189300,47369786008
Moraleja;Higuera de Llerena;194536,96135297607
Moraleja;Baterno;193429,51875041504
Moraleja;Atalaya;191308,9524054363
Moraleja;Valverde de Burguillos;191585,48133974572
Moraleja;Orellana de la Sierra;151032,60211901276
Moraleja;Lapa, La;177728,62046231455
Moraleja;Tamurejo;188419,87017012123
Moraleja;Aljucén;115159,8248540788
Moraleja;Sancti-Spíritus;180424,69814325307
Moraleja;Reina;216004,90100897627
Moraleja;Casas de Reina;213693,51222197205
Moraleja;Capilla;192611,41447871857
Moraleja;Risco;183130,23186914483
Moraleja;Carrascalejo, El;117370,88497110394
Moraleja;C ceres;68358,71924995542
Moraleja;Plasencia;48848,47880832131
Moraleja;Navalmoral de la Mata;97226,7445527759
Moraleja;Coria;12985,827132603712
Moraleja;Miajadas;118890,71432423008
Moraleja;Trujillo;93569,62743384518
Moraleja;Talayuela;90260,64040749313
Moraleja;Moraleja;1999,5834194183644
Moraleja;Arroyo de la Luz;63111,50257665486
Moraleja;Jara¡z de la Vera;77342,00409467863
Moraleja;Valencia de Alc ntara;86555,61624073371
Moraleja;Montehermoso;26964,370897997178
Moraleja;Casar de Cáceres;58231,4593649564
Moraleja;Malpartida de Plasencia;53094,804746524525
Moraleja;Malpartida de Cáceres;68244,90019286473
Moraleja;Hervás;72662,26674109799
Moraleja;Torrejoncillo;23659,393025051384
Moraleja;Jarandilla de la Vera;85963,6831139726
Moraleja;Alcuéscar;103384,48654892285
Moraleja;Losar de la Vera;90409,97892603488
Moraleja;Madroñera;104026,8204130799
Moraleja;Valverde del Fresno;26658,177754455533
Moraleja;Garrovillas de Alconétar;38579,859547952
Moraleja;Aldeanueva de la Vera;82372,09173416549
Moraleja;Cabezuela del Valle;74578,84499100386
Moraleja;Brozas;49625,43752994491
Moraleja;Villanueva de la Vera;102616,0102900628
Moraleja;Guadalupe;132251,89164821786
Moraleja;Logrosán;127747,53147277869
Moraleja;Sierra de Fuentes;75582,35793978692
Moraleja;Navaconcejo;72376,42074577298
Moraleja;Ceclavín;27042,272481354223
Moraleja;Montánchez;101403,42847388855
Moraleja;Almoharín;110472,20899933235
Moraleja;Aliseda;69659,62298471427
Moraleja;Galisteo;34656,22418963857
Moraleja;Madrigalejo;134570,95355434506
Moraleja;Cilleros;13208,346987056766
Moraleja;Zarza de Granadilla;56331,52683870113
Moraleja;Madrigal de la Vera;110807,54853357306
Moraleja;Cañamero;132081,51096725848
Moraleja;Serradilla;50894,12823410854
Moraleja;Torreorgaz;82076,99536057864
Moraleja;Pinofranqueado;39792,215750575924
Moraleja;Zorita;118464,27827129513
Moraleja;Gata;21747,14636531175
Moraleja;Alcántara;41305,47576833354
Moraleja;Guijo de Galisteo;22009,601707072903
Moraleja;Piornal;69857,96050050083
Moraleja;Ahigal;43423,202884262144
Moraleja;Peraleda de la Mata;104970,1315380324
Moraleja;Navas del Madro¤o;47237,88942377637
Moraleja;Nuñomoral;53202,92380884801
Moraleja;Valdefuentes;97726,67565297493
Moraleja;Zarza la Mayor;25644,073784242933
Moraleja;Casatejada;85738,07669423039
Moraleja;Casar de Palomero;44009,62724940755
Moraleja;Jerte;79973,45102827325
Moraleja;Almaraz;88181,95067167185
Moraleja;Majadas;79144,13579988776
Moraleja;Cañaveral;36775,24322804709
Moraleja;Rosalejo;103018,34460495086
Moraleja;Caminomorisco;44191,35208082851
Moraleja;Riolobos;33655,60642808029
Moraleja;Casta¤ar de Ibor;116493,38848697694
Moraleja;Tornavacas;86018,80427379606
Moraleja;Torrecillas de la Tiesa;95149,52231713256
Moraleja;Pesga, La;51653,30027586506
Moraleja;Carcaboso;38308,01322326105
Moraleja;Garganta la Olla;75891,33507107943
Moraleja;Torremocha;88721,9042897472
Moraleja;Eljas;24438,56204978513
Moraleja;Campo Lugar;121778,22374118297
Moraleja;Al¡a;140688,75149495542
Moraleja;Arroyomolinos;105121,10801316709
Moraleja;Monroy;59807,97912742026
Moraleja;Torno, El;61866,99194828603
Moraleja;Cumbre, La;92611,4274834938
Moraleja;Hoyos;14526,576842882252
Moraleja;Mohedas de Granadilla;46160,208363858444
Moraleja;Perales del Puerto;11830,765635950711
Moraleja;Talav n;49219,897428707256
Moraleja;San Martín de Trevejo;21561,6702646914
Moraleja;Cuacos de Yuste;80249,10615052322
Moraleja;Tejeda de Tiétar;67824,74627853726
Moraleja;Acehúche;27491,066298284353
Moraleja;Escurial;118456,55237446535
Moraleja;Garciaz;113395,05928895828
Moraleja;Membrío;67140,72971995416
Moraleja;Deleitosa;97970,23519871413
Moraleja;Santibáñez el Bajo;39945,89379524183
Moraleja;Saucedilla;87034,81775773139
Moraleja;Aldeanueva del Camino;66699,03139330259
Moraleja;Albalá;97169,95614394422
Moraleja;Aldeacentenera;105681,54431780185
Moraleja;Casas del Monte;62076,775731720634
Moraleja;Valdeobispo;35551,82971431073
Moraleja;Holguera;31460,028509367115
Moraleja;Mirabel;42140,032370743524
Moraleja;Aldea del Cano;89484,85667994358
Moraleja;Baños de Montemayor;74654,32482502428
Moraleja;Navezuelas;120594,87912325426
Moraleja;Casas de Millán;38420,78207003544
Moraleja;Salorino;69999,24768511085
Moraleja;Torrecilla de los Ángeles;30207,293776362483
Moraleja;Acebo;17744,29223587298
Moraleja;Santiago de Alcántara;70033,22501508021
Moraleja;Pasarón de la Vera;71812,61289591216
Moraleja;Villamiel;18507,396341966763
Moraleja;Villar del Pedroso;131117,6049837841
Moraleja;Belvís de Monroy;93570,60918447968
Moraleja;Casas del Castañar;64911,48214581103
Moraleja;Torre de Santa María;100063,18480861842
Moraleja;Guijo de Granadilla;45462,222630821445
Moraleja;Torremenga;75783,0763512172
Moraleja;Zarza de Montánchez;103300,12067158525
Moraleja;Aceituna;30275,146699092165
Moraleja;Torrejón el Rubio;63601,5512027206
Moraleja;Torrequemada;84810,2230936672
Moraleja;Jaraicejo;84179,64909030077
Moraleja;Valverde de la Vera;99949,3044443077
Moraleja;Torre de Don Miguel;20722,772197074417
Moraleja;Pozuelo de Zarzón;23760,161344075623
Moraleja;Villa del Campo;22477,551046850756
Moraleja;Plasenzuela;90897,59275961526
Moraleja;Bohonal de Ibor;104858,10674021333
Moraleja;Berzocana;123344,08253030729
Moraleja;Casares de las Hurdes;53909,281033238876
Moraleja;Hernán-Pérez;24770,797292608528
Moraleja;Villanueva de la Sierra;27628,944447328082
Moraleja;Cadalso;23393,168018045835
Moraleja;Navalvillar de Ibor;118868,97216659437
Moraleja;Arroyomolinos de la Vera;68844,94476134542
Moraleja;Cedillo;83950,79534911507
Moraleja;Garganta, La;77940,00055253935
Moraleja;Ibahernando;102633,7759681606
Moraleja;Calzadilla;11210,223071979297
Moraleja;Barrado;66694,8409660298
Moraleja;Casillas de Coria;9380,915089935263
Moraleja;Villasbuenas de Gata;14748,789117950208
Moraleja;Valdelacasa de Tajo;123371,44076101472
Moraleja;Abertura;115319,19245811777
Moraleja;Palomero;39449,0685237286
Moraleja;Serrejón;77861,56651080771
Moraleja;Hinojal;45858,46990550693
Moraleja;Gargantilla;67092,88680961257
Moraleja;Santibáñez el Alto;18040,1164623529
Moraleja;Cabañas del Castillo;113226,79479043311
Moraleja;Robledillo de Trujillo;104602,1167213329
Moraleja;Cabezabellosa;57062,460037588266
Moraleja;Morcillo;22847,500245864452
Moraleja;Portaje;16835,521385374457
Moraleja;Guijo de Santa Bárbara;86711,79440532094
Moraleja;Robledollano;110168,058209132
Moraleja;Puerto de Santa Cruz;106614,69751439356
Moraleja;Herreruela;68553,31377029524
Moraleja;Valdastillas;67528,54514795156
Moraleja;Cabrero;65966,60379949056
Moraleja;Herguijuela;107650,19288883907
Moraleja;Talaveruela de la Vera;97886,97063210569
Moraleja;Granja, La;60659,414532359086
Moraleja;Aldea del Obispo, La;83888,50209932476
Moraleja;Casas de Don Gómez;6922,458563848014
Moraleja;Aldehuela de Jerte;36376,93222406009
Moraleja;Gordo, El;114490,2089584105
Moraleja;Carrascalejo;131570,14361104733
Moraleja;Mata de Alcántara;39114,015566273796
Moraleja;Fresnedoso de Ibor;106657,67228438717
Moraleja;Abadía;62950,79619240488
Moraleja;Santa Cruz de Paniagua;31669,639799189026
Moraleja;Villamesías;112043,93852117812
Moraleja;Santa Marta de Magasca;76750,26806379596
Moraleja;Santiago del Campo;53214,21358943346
Moraleja;Robledillo de la Vera;91809,89868905055
Moraleja;Salvatierra de Santiago;98958,99990675048
Moraleja;Santa Ana;100469,79301645803
Moraleja;Peraleda de San Román;114339,82970571151
Moraleja;Oliva de Plasencia;49654,54307635255
Moraleja;Herrera de Alcántara;78428,17896168922
Moraleja;Santa Cruz de la Sierra;105710,53462772386
Moraleja;Portezuelo;30784,026513187473
Moraleja;Alcollarín;119446,75127000909
Moraleja;Viandar de la Vera;96391,2384167458
Moraleja;Millanes;95060,28692022205
Moraleja;Marchagaz;41033,07388818927
Moraleja;Rebollar;66026,07073080249
Moraleja;Guijo de Coria;17855,37548718473
Moraleja;Valdemorales;106718,80867375643
Moraleja;Villar de Plasencia;54968,846781468084
Moraleja;Ladrillar;59364,91094233563
Moraleja;Carbajo;67450,82453081751
Moraleja;Romangordo;89030,16133295393
