municipio,voronoi_plant_raw,voronoi_plant,d_euclidean,network_plant_raw,network_plant,d_network,beta_assigned,misallocated,_norm,beta_mum_mean,beta_mum_std,beta_mum_min,beta_mum_max,n_pairs,utm_x,utm_y,log_beta,log_beta_pred,residual,log_beta_loocv_pred,beta_loocv_pred
Sierra de Fuentes,46,46,16101.074838798468,46,46,21859.0775512,1.3576160455155812,0,sierra de fuentes,1.3458010985932094,0.1385605619316513,1.1199680921948365,2.034728918123251,300.0,218511.444483146,4370678.69026383,0.30573025389836916,0.4732428301836654,-0.16751257628529626,0.4732428301836654,1.6051911245094224
Navaconcejo,22,22,5443.637940566029,22,22,8544.2702455,1.5695882677699846,0,navaconcejo,1.549431348712893,0.6901085774871739,1.0618731836393875,5.977338840608213,300.0,259199.241670568,4451422.13539617,0.450813335138682,0.4970209999760333,-0.04620766483735128,0.4970209999760333,1.643817038476014
CeclavÃ­n,24,24,2944.74452517346,24,24,4886.1226539,1.6592687793900165,0,ceclavan,,,,,,177146.60642921,4414861.93235065,0.5063770109789552,0.34825542454666003,0.15812158643229512,0.34825542454666003,1.4165940364230114
MontÃ¡nchez,41,41,1886.8983979826764,41,41,2705.1164405,1.433631213737898,0,montanchez,,,,,,228092.493332687,4346685.28503168,0.3602105359771554,0.43164925664296183,-0.07143872066580642,0.43164925664296183,1.5397949475875032
AlmoharÃ­n,43,36,11531.19551996483,43,36,13698.5333268,1.1879543021434935,0,almoharan,,,,,,237181.548351957,4340920.79476579,0.17223275399142904,0.4639443839771536,-0.29171162998572453,0.4639443839771536,1.590334519899436
Aliseda,44,44,21401.042694570595,46,46,32412.6044371,1.5145338897586993,1,aliseda,1.3221997942064825,0.1193382840760869,1.0733493081088008,1.9327559374466263,300.0,182287.727820116,4370285.29485575,0.4151077280975892,0.46614198161761067,-0.051034253520021444,0.46614198161761067,1.5938332783114344
Galisteo,29,29,12557.646484533116,29,29,16066.9628908,1.279456537543815,0,galisteo,1.408509442626143,0.4294698151486639,1.0645793979367502,6.69210327894818,300.0,221164.977574718,4430450.7841439,0.24643540772800349,0.48427207417134865,-0.23783666644334517,0.48427207417134865,1.6229931601063388
Madrigalejo,36,36,23231.277452799444,45,45,40595.617573,1.7474552424196583,1,madrigalejo,1.6160660473090964,0.7110531922818057,1.1131462643650478,9.558853850001736,300.0,273049.132765184,4335625.51579502,0.5581605824485608,0.3892746642296778,0.168885918218883,0.3892746642296778,1.4759098753154845
Cilleros,20,20,13208.346987056766,31,31,36742.6365574,2.7817740246682763,1,cilleros,1.2710738822166043,0.1372865915001619,1.0543104740489475,2.0492312505252763,300.0,176967.567120293,4447323.80233938,1.0230888625487193,0.5479927670439568,0.4750960955047625,0.5479927670439568,1.729777464578234
Zarza de Granadilla,23,22,10924.418082998563,23,22,12169.240856,1.113948657360407,0,zarza de granadilla,1.429671694856565,0.4717190644383319,1.0867680397368966,5.183219110319328,300.0,240816.722783534,4458693.78372199,0.10791105189756696,0.345288292355614,-0.23737724045804703,0.345288292355614,1.412397044250336
Madrigal de la Vera,28,22,23766.806137361786,28,22,32222.0285144,1.3557576196048688,0,madrigal de la vera,1.4578470693138494,0.3273874797434847,1.149965773862336,3.3621415642980947,300.0,298347.486994959,4446922.49168506,0.3043604269370466,0.4918356892400214,-0.1874752623029748,0.4918356892400214,1.6353153972131664
CaÃ±amero,45,45,9671.617510333124,45,45,11875.4601652,1.2278670194010772,0,caaamero,,,,,,294398.054077153,4361774.8892108,0.20527853347112085,0.49707400829827614,-0.2917954748271553,0.49707400829827614,1.643904176768805
Serradilla,33,33,1660.4401259758445,33,33,2552.6116417,1.5373102599528086,0,serradilla,1.4246033291797298,0.2154848455023863,1.157518582365867,2.185015047153416,300.0,231459.730158101,4413618.33343155,0.43003430492234734,0.48075428383995,-0.05071997891760266,0.48075428383995,1.6172938408422417
Torreorgaz,41,41,18176.03946443665,46,46,24301.743199,1.3370208205450336,1,torreorgaz,1.347923099307883,0.1562066413087133,1.0465545210779217,2.2974435901617745,300.0,220244.996994033,4364347.86825223,0.2904438705827234,0.45176997799252794,-0.16132610740980452,0.45176997799252794,1.5710905216154625
Pinofranqueado,21,21,14808.151091448535,21,21,20361.2673221,1.375004022876178,0,pinofranqueado,1.3767889043127344,0.2679145413478891,1.0903603911957889,3.221734899052764,300.0,216908.781760713,4466831.47548595,0.3184566568423841,0.548548568971108,-0.23009191212872393,0.548548568971108,1.730739145453875
Zorita,45,45,19600.28374934257,45,45,22322.440414,1.1388835334972505,0,zorita,1.339663115629164,0.2558560586429975,1.034904902940639,3.1880324119797705,300.0,267299.32369481,4351925.0179712,0.13004842594204483,0.36756266799945725,-0.23751424205741242,0.36756266799945725,1.4442103014640897
Gata,31,31,6870.698527391379,31,31,18147.3888512,2.641272758345006,0,gata,1.3711823665814034,0.2063570083956427,1.101188181376813,3.0387414504838497,300.0,194218.240938159,4460498.88488964,0.9712609064164524,0.4327829270914028,0.5384779793250496,0.4327829270914028,1.5415415574691829
AlcÃ¡ntara,24,24,15653.582632379288,44,44,18093.6657855,1.1558801719980334,1,alcantara,,,,,,167038.688586836,4404004.60143654,0.1448621074362343,0.4343931516945184,-0.28953104425828413,0.4343931516945184,1.5440257851572528
Guijo de Galisteo,25,25,4526.31479095092,25,25,8506.4178704,1.8793252929306123,0,guijo de galisteo,1.340370820030918,0.180589939621742,1.1265103598390276,2.363379616038278,300.0,209388.517920319,4443878.57757486,0.6309128256875638,0.3656499635362361,0.2652628621513277,0.3656499635362361,1.4414505940683273
Piornal,22,22,12022.796984810511,26,22,24370.0133986,2.026983690183644,0,piornal,1.5330674094801493,0.5512064544538673,1.1712332792264375,4.500322120632423,300.0,257449.351939874,4444772.32501792,0.7065488211541388,0.5039884929296531,0.20256032822448566,0.5039884929296531,1.6553103152752187
Ahigal,25,25,20800.63896164581,23,22,26839.3747823,1.2903149192574797,1,ahigal,1.3699321439791772,0.2623346194439275,1.0912671700949217,3.1426102519270978,300.0,228857.024248793,4453790.41759645,0.25488631203570933,0.5232024894004339,-0.2683161773647246,0.5232024894004339,1.6874229600191768
Peraleda de la Mata,34,27,10203.84444013285,34,27,20259.0920302,1.9854371701825195,0,peraleda de la mata,1.3564191857117929,0.2508675084168257,1.0734112709221295,2.78056785338088,300.0,289648.024566782,4414423.37186278,0.685839126758343,0.4977637547130732,0.1880753720452698,0.4977637547130732,1.6450384449147255
Navas del MadroÂ¤o,44,44,12013.724814782694,44,44,14248.1241983,1.185987228604397,0,navas del madroao,,,,,,186780.047236406,4392501.12272541,0.1705755320558309,0.4312417631212856,-0.2606662310654547,0.4312417631212856,1.5391676189465109
NuÃ±omoral,21,21,4255.982502024241,21,21,5951.5073701,1.3983862403732463,0,nuaomoral,,,,,,224641.360316709,4478086.44656763,0.33531888632070117,0.613223447050689,-0.2779045607299878,0.613223447050689,1.84637350383136
Valdefuentes,41,41,6365.09809945201,41,41,11128.9078941,1.748426767382913,0,valdefuentes,1.326205918326082,0.1612091412900186,1.104291585240126,2.297678673119639,300.0,230592.429373914,4351881.75923094,0.5587163935345993,0.39916886270592994,0.1595475308286694,0.39916886270592994,1.4905853016243185
Zarza la Mayor,24,24,6984.960019326748,24,24,9350.3445954,1.3386396728869523,0,zarza la mayor,1.3225552792564883,0.1242354140374342,1.0695303127710265,2.378070304952104,300.0,169813.841587804,4421423.87079564,0.2916539288419271,0.3559963183191407,-0.0643423894772136,0.35599631831914075,1.4276022922781353
Casatejada,35,27,1057.0612454773568,35,27,3232.5800317,3.0580820605528904,0,casatejada,1.329791815602286,0.2332418154550559,1.0651817840105873,2.5082359618929595,300.0,270898.858206115,4418723.14329532,1.1177879418600014,0.4087146396479103,0.7090733022120911,0.4087146396479103,1.5048822254863339
Casar de Palomero,21,21,11661.809324891634,21,21,22899.2230148,1.9636080797447604,0,casar de palomero,1.3858564229818813,0.2567051106545341,1.1563182817827538,3.3670136160122994,300.0,223344.803900056,4465642.7369961,0.6747836379543257,0.5202810871655607,0.15450255078876507,0.5202810871655607,1.682500512538059
Jerte,22,22,3383.95947197688,22,22,5612.6818648,1.658613795844641,0,jerte,1.5607562117872544,0.6820354936064399,1.06543003973826,5.112537468069007,300.0,266048.90823569,4456122.04073275,0.50598219076514,0.5866134681429747,-0.08063127737783471,0.5866134681429747,1.7978894841008213
Almaraz,37,27,983.4798673839592,37,27,1210.9140517,1.2312545399846488,0,almaraz,1.333373447592191,0.2304346789297573,1.0499590946983723,2.6221862900207515,300.0,271048.889488901,4410723.37244066,0.20803360079454025,0.6148052108913619,-0.4067716100968216,0.6148052108913619,1.8492963416863064
Majadas,35,27,7363.519403621555,35,27,8771.8151682,1.1912530798636602,0,majadas,1.382292487082327,0.286977604609713,1.070348675371028,2.6510908374072257,300.0,265549.071751549,4425072.93528023,0.17500576138789403,0.5113109726174848,-0.3363052112295908,0.5113109726174848,1.6674757777538423
CaÃ±averal,30,30,1610.2858552541445,30,30,2199.0102439,1.365602409488308,0,caaaveral,,,,,,209654.41672645,4410170.93513546,0.31159565691386876,0.5639811363192768,-0.25238547940540806,0.5639811363192768,1.757656058194391
Rosalejo,27,27,13472.51264202359,34,27,27305.9254238,2.026787886516958,0,rosalejo,1.490938864542728,0.3546364777235078,1.2037630269160944,3.076271315411898,300.0,290347.922514091,4430172.92018581,0.7064522179474048,0.4936880133286024,0.21276420461880236,0.4936880133286024,1.6383473385178997
Caminomorisco,21,21,10383.883077481849,21,21,15534.8482536,1.4960538497672768,0,caminomorisco,1.3690300003505549,0.2570185098496451,1.0903603911957889,3.3095059500024537,300.0,220605.992981141,4469307.55242669,0.40283087473819224,0.6016826306406576,-0.1988517559024654,0.6016826306406576,1.8251873341954843
Riolobos,30,30,15505.010654409904,29,29,21348.5184237,1.3768786684211725,1,riolobos,1.371681885816899,0.2997345077719172,1.084199884900556,3.795224588817372,300.0,217694.090615177,4424318.47668145,0.3198191028804428,0.44615537906967684,-0.12633627618923404,0.44615537906967684,1.5622941954944132
CastaÂ¤ar de Ibor,42,42,1695.604318571423,42,42,1974.1035749,1.1642477866317409,0,castaaar de ibor,,,,,,292797.995700139,4389324.10608615,0.15207520176773365,0.6014915272636817,-0.44941632549594807,0.6014915272636817,1.8248385680585606
Tornavacas,22,22,9649.3499219698,22,22,12693.5409973,1.3154814676581617,0,tornavacas,1.5564216709877785,0.6623275623525128,1.0665933260769462,4.814619988879202,300.0,271448.6462693,4459671.97317383,0.27420273371989157,0.5928398932485907,-0.3186371595286991,0.5928398932485907,1.8091188313880837
Torrecillas de la Tiesa,40,19,13214.130814674189,40,19,18486.3117966,1.3989805349944844,0,torrecillas de la tiesa,1.4906025008272998,0.4166032985252187,1.138205808538688,4.959716349201097,300.0,264549.305683697,4383524.11618466,0.335743782072958,0.5395012380419464,-0.20375745596898837,0.5395012380419464,1.7151511966466895
Pesga. La,21,21,7476.301023564718,21,21,41774.0853916,5.587533896766775,0,la pesga,1.4611397760055365,0.3618435868630977,1.161685156494837,4.35523180608556,300.0,230384.458285315,4468924.23707648,1.7205380264567267,0.5270512454514313,1.1934867810052954,0.5270512454514313,1.6939299532295915
Carcaboso,29,29,8892.388958264477,29,29,14241.7832209,1.601569981671108,0,carcaboso,1.3348834273582422,0.2152682789660856,1.0489558445783336,2.802967632429324,300.0,226054.750820244,4438291.27407425,0.4709843866903276,0.43519288458567795,0.03579150210464965,0.43519288458567795,1.5452610872524606
Garganta la Olla,26,22,9766.77257457366,26,22,13368.659851,1.3687899199990914,0,garganta la olla,1.492271135534101,0.561049986244617,1.1048822829452738,4.292854515086401,300.0,263549.079374413,4443922.38105509,0.3139270794535147,0.5172752554197002,-0.20334817596618548,0.5172752554197002,1.6774507921919362
Torremocha,41,41,12813.225490485973,41,41,20316.2136421,1.5855659183696655,0,torremocha,1.341046953417682,0.1539223266654339,1.0465545210779217,2.064648002064388,300.0,226712.344441984,4360008.05417752,0.4609413898933954,0.4638479976025944,-0.002906607709198983,0.4638479976025944,1.5901812407078582
Eljas,20,20,24438.56204978513,31,31,48340.4084688,1.9780381664978124,1,eljas,1.3691272262503351,0.1945015486272185,1.1687604264068374,2.720107722335114,300.0,172858.586380015,4459087.8575715,0.6821055285137642,0.5818255259677738,0.10028000254599034,0.5818255259677738,1.7893018681233883
Campo Lugar,36,36,11427.319890857978,36,36,14286.9827621,1.250247905769208,0,campo lugar,1.325178079769673,0.2273028279172909,1.037665149272261,2.7208144544494868,300.0,260799.663019047,4342275.25855147,0.22334185626584943,0.3812443294539181,-0.1579024731880687,0.3812443294539181,1.4641052857569747
AlÂ¡a,45,45,26174.025461740926,45,45,39395.680914,1.5051441350351484,0,alaa,,,,,,309347.342576041,4368924.77013339,0.40888866440258403,0.5349488464148813,-0.12606018201229724,0.5349488464148813,1.7073609023891083
Arroyomolinos,41,41,5055.483956900703,41,41,8468.0629163,1.675025178299923,0,arroyomolinos,1.3488351296855237,0.1460226787990146,1.142115298034638,1.9962013372781435,300.0,226992.9905368,4342197.56295756,0.5158281969849027,0.3855721163198089,0.13025608066509375,0.3855721163198089,1.4704553523390764
Monroy,33,33,21777.10908562233,33,33,31434.0822855,1.4434460589745308,0,monroy,1.4316761257824149,0.1805703976559856,1.1613211962012835,2.176551201428617,300.0,224533.575338051,4392551.16427245,0.36703335120271324,0.49790251868079566,-0.13086916747808242,0.49790251868079566,1.645266732815099
Torno. El,23,22,14322.686959344876,22,22,27644.0311796,1.9300869493320576,0,el torno,1.5989210326526813,0.8966661618117642,1.1377720342205502,9.793767916248289,300.0,249199.714167338,4447102.20935181,0.6575650533693946,0.47537316034841004,0.1821918930209846,0.47537316034841004,1.6086143565947917
Cumbre. La,19,19,10567.003584538885,19,19,20891.9975859,1.9770976151146704,0,la cumbre,1.352312896817504,0.203645162436987,1.0629272207397662,2.5469739644701783,300.0,243850.321308637,4366024.48843899,0.681629918343694,0.5042497400506243,0.17738017829306973,0.5042497400506243,1.6557428168218302
Hoyos,20,20,14526.576842882252,31,31,25783.6229247,1.774927651818638,1,hoyos,1.3243396473741385,0.1655897707491959,1.101188181376813,2.277648804398789,300.0,183265.869928794,4453538.00650102,0.5737596625578911,0.5693963603624533,0.00436330219543779,0.5693963603624533,1.7671999774482008
Mohedas de Granadilla,21,21,13521.455979529428,21,21,30008.8411548,2.219349839265192,0,mohedas de granadilla,1.3717506258432666,0.2674480865370272,1.0650343776358018,3.5934342841978126,300.0,227852.15779621,4462630.15074041,0.7972142877949422,0.6164730412356836,0.1807412465592586,0.6164730412356836,1.8523832277261623
Perales del Puerto,20,20,11830.765635950713,31,31,25448.2233326,2.15102083125282,1,perales del puerto,1.381299365805249,0.2013517651819685,1.177001901189083,2.5721933830274004,300.0,186517.546217554,4451492.44830636,0.7659425346891034,0.5248411187935071,0.2411014158955963,0.5248411187935071,1.6901902875729318
TalavÂ n,30,30,11503.561878726729,30,30,25306.5839986,2.1998911524437386,0,talava n,,,,,,218819.918215795,4401535.21950308,0.7884078829783475,0.4972978193532037,0.2911100636251438,0.4972978193532037,1.6442721418726003
San MartÃ­n de Trevejo,20,20,21561.6702646914,31,31,46388.7862436,2.15144678840417,1,san martan de trevejo,,,,,,177078.713261357,4458450.81064899,0.7661405406663224,0.574682777844727,0.19145776282159543,0.574682777844727,1.776566871144865
Cuacos de Yuste,28,22,6862.607009583779,26,22,11322.1571708,1.6498332419426558,0,cuacos de yuste,1.4352483425408926,0.476525343118962,1.132642450689846,4.098255278121686,300.0,267948.885869374,4443172.42589066,0.500674217315729,0.4936906666608658,0.006983550654863224,0.4936906666608658,1.6383516856035187
Tejeda de TiÃ©tar,26,22,9898.923104984317,26,22,17037.3644747,1.7211331267056038,0,tejeda de tiatar,,,,,,255349.499068985,4433922.6199855,0.5429828685117437,0.5717094077992833,-0.028726539287539543,0.5717094077992833,1.771292325899882
AcehÃºche,24,24,14437.06024918586,24,24,17891.9673896,1.2393082165469915,0,acehaoche,,,,,,188957.500667981,4412262.99308666,0.21455333405702348,0.38065934829870746,-0.16610601424168397,0.38065934829870746,1.4632490622172971
Escurial,36,36,1370.087884870536,36,36,1692.7146992,1.2354789191935305,0,escurial,1.316387067858909,0.2007560651761096,1.0391402077533165,2.4291408707731987,300.0,250950.118086699,4339525.28529449,0.21145868372996118,0.4288613430581418,-0.2174026593281806,0.4288613430581418,1.5355081107771826
Garciaz,45,45,15767.218168747631,19,19,34366.4648052,2.179614973129384,1,garciaz,1.480106657619727,0.3690508905195346,1.1179464267477366,3.789370784694944,300.0,273948.961556181,4366024.65582678,0.7791482433716742,0.44273467809992684,0.3364135652717474,0.44273467809992684,1.556959184166229
MembrÃ­o,39,39,19676.24975836937,39,39,25659.3274465,1.3040761202772244,0,membrao,,,,,,151598.569238402,4383166.76389869,0.2654948362464638,0.5018139920249293,-0.23631915577846546,0.5018139920249293,1.6517147521914313
Deleitosa,42,42,18111.14648102235,42,42,23054.1995663,1.2729287784435512,0,deleitosa,1.423193818232095,0.3982131294795575,1.1008140738317158,5.119879808141114,300.0,273148.88080007,4391673.93279564,0.24132037020459549,0.47297509305427987,-0.23165472284968439,0.47297509305427987,1.6047614127730914
SantibÃ¡Ã±ez el Bajo,25,25,17461.596159566805,23,22,30573.1330807,1.7508784879296209,1,santibaaez el bajo,,,,,,225655.466002294,4452403.21949378,0.5601176550816767,0.4229639040814389,0.13715375100023774,0.4229639040814389,1.5264791953032892
Saucedilla,35,27,4856.073682651335,37,27,5793.6562871,1.193074212979561,0,saucedilla,1.337506454689815,0.2384780437239271,1.0914172858786275,2.563543059363287,300.0,271198.865176824,4414923.2584327,0.17653334820494293,0.6031362134992739,-0.426602865294331,0.6031362134992739,1.8278423243748636
Aldeanueva del Camino,23,22,577.3817666733554,23,22,818.1078529,1.4169270664946918,0,aldeanueva del camino,1.4997891925662394,0.8134471882183343,1.085528778482373,9.619773105226052,300.0,251049.574443973,4460821.82356145,0.3484904890202374,0.5370894569181126,-0.18859896789787522,0.5370894569181126,1.7110196116081782
AlbalÃ¡,41,41,3052.972311394364,41,41,3352.3452586,1.0980595028943794,0,albala,,,,,,225260.73621506,4350080.78678411,0.0935445336903854,0.4707153560130617,-0.3771708223226763,0.4707153560130617,1.601139168167873
Aldeacentenera,40,19,19804.4193632345,19,19,35411.321204,1.7880514724778351,0,aldeacentenera,1.6249051968844506,0.6345658290443706,1.163984167514782,5.04777761833157,300.0,274048.898763263,4378694.3022978,0.5811264640762448,0.5101770335397604,0.07094943053648439,0.5101770335397604,1.6655860334382404
Casas del Monte,23,22,7487.486940701435,23,22,9582.7239895,1.279831813449852,0,casas del monte,1.5318824461208302,0.8134355195553123,1.10132852939811,7.500583278362632,300.0,248049.732461159,4454571.98283667,0.24672867355604594,0.4122179858657955,-0.16548931230974956,0.4122179858657955,1.5101635947701963
Valdeobispo,25,25,10673.82814002655,29,29,19056.0859796,1.785309425035637,1,valdeobispo,1.4016572542005168,0.3114981699857942,1.1202880642460693,3.097875225402875,300.0,223250.349381218,4442039.54555822,0.5795917475675854,0.4326152115008544,0.14697653606673095,0.4326152115008544,1.5412830385959457
Holguera,30,30,12080.71724205791,29,29,25914.8423044,2.1451410363434262,1,holguera,1.3891095651762664,0.2700048518640087,1.0804775685118362,3.46303689895986,300.0,213780.071295096,4422025.3804551,0.7632053014275209,0.5538826006415501,0.2093227007859707,0.5538826006415501,1.7399956281077882
Mirabel,33,33,10439.875515780264,33,33,12777.3871296,1.2239022496280247,0,mirabel,1.3860494975859423,0.1958685577595793,1.102065962944207,2.288949064737373,300.0,223548.219866537,4417458.24855143,0.20204431948602927,0.4485414584409283,-0.24649713895489903,0.4485414584409283,1.5660264043486478
Aldea del Cano,41,41,14189.116902632792,46,46,29619.2696396,2.087463923431637,1,aldea del cano,1.339050123536791,0.261856831420834,1.08320485617626,4.926023778422449,300.0,213902.317839646,4354143.30760572,0.7359498954050974,0.4298235964684956,0.30612629893660176,0.4298235964684956,1.5369863698092374
BaÃ±os de Montemayor,23,22,8156.797554149127,22,22,38356.7927253,4.702432844589726,0,baaos de montemayor,,,,,,257299.260101588,4466921.68593564,1.5480800013020766,0.6480473188881458,0.9000326824139308,0.6480473188881458,1.9118040381858834
Navezuelas,42,42,13299.67565016626,45,45,33337.9782234,2.5066760348387325,1,navezuelas,1.4961096719411406,0.4628963191620537,1.1608762563047337,5.396120453410487,300.0,290448.162580124,4376474.45611635,0.9189575865893409,0.4713453024829869,0.447612284106354,0.4713453024829869,1.602148117893513
Casas de MillÃ¡n,30,30,4703.5596131421335,30,30,7551.8236784,1.6055550050433254,0,casas de millan,,,,,,215185.378195817,4412807.24982394,0.4734694943425733,0.4894784580829613,-0.016008963740388016,0.4894784580829613,1.6314651205861004
Salorino,39,39,20658.62619643901,39,39,30206.4094786,1.46216932294398,0,salorino,1.3225014995511992,0.1178375755865009,1.0733493081088008,1.835495288740854,300.0,155443.681668608,4377642.62000894,0.37992117058859004,0.5331295041640145,-0.15320833357542446,0.5331295041640145,1.7042574525366703
Torrecilla de los Ãngeles,31,31,9239.961874245764,31,31,20025.2562,2.167244461886334,0,torrecilla de los angeles,,,,,,209289.435653197,4460931.25197314,0.7734565273988692,0.4079221198168181,0.3655344075820511,0.40792211981681803,1.5036900489533491
Acebo,20,20,17744.29223587298,31,31,27681.7909556,1.560039171336276,1,acebo,1.3453881833528367,0.190263603724233,1.1605513532016345,2.9079978990766056,300.0,183700.848145878,4456999.10438254,0.4447109307771453,0.5513824939550593,-0.10667156317791404,0.5513824939550593,1.7356508868249363
Santiago de AlcÃ¡ntara,39,39,21221.21621017572,39,39,27010.5247826,1.272807576864905,0,santiago de alcantara,,,,,,135786.362476766,4392803.42490684,0.241225150934552,0.4785384482738953,-0.2373132973393433,0.4785384482738953,1.6137141510955384
PasarÃ³n de la Vera,26,22,6490.492971229924,26,22,13178.0344126,2.0303595537370733,0,pasara3n de la vera,,,,,,259549.28863515,4437422.54991167,0.7082128974373125,0.5133669202401412,0.19484597719717134,0.5133669202401412,1.6709075471752262
Villamiel,20,20,18507.396341966763,31,31,38401.6876267,2.0749373340874318,1,villamiel,1.3423049587471148,0.1885354494884338,1.151633863708234,2.9079978990766056,300.0,177977.54759196,4455430.75479671,0.7299309527868272,0.5777604946110795,0.1521704581757477,0.5777604946110795,1.7820430635526325
Villar del Pedroso,42,42,22228.37196587487,34,27,49609.5430012,2.2318118068818027,1,villar del pedroso,1.4803009088063546,0.3950036450541134,1.0640682957107896,4.213904748597471,300.0,311947.097828512,4397623.97483551,0.8028137250511073,0.6091108956253222,0.1937028294257851,0.6091108956253222,1.838795790394719
BelvÃ­s de Monroy,37,27,6583.034663451048,34,27,11493.7538129,1.7459658653649848,0,belvas de monroy,,,,,,276848.625432829,4411073.39739727,0.5573079070344271,0.5580025680721239,-0.0006946610376967755,0.5580025680721239,1.7471791411837327
Casas del CastaÃ±ar,22,22,15465.778658437011,29,29,27261.9764648,1.7627289945681353,1,casas del castaaar,,,,,,252549.576689912,4443922.31833075,0.5668631732607405,0.545069689969705,0.021793483291035587,0.545069689969705,1.7247285744703993
Torre de Santa MarÃ­a,41,41,5479.366771094007,41,41,7864.2578322,1.4352493929932395,0,torre de santa maraa,,,,,,231211.70476662,4349585.44287673,0.36133862713797366,0.4535579777817782,-0.09221935064380454,0.4535579777817782,1.5739021439780503
Guijo de Granadilla,29,29,21025.916153106205,23,22,25566.8397761,1.2159679316671752,1,guijo de granadilla,1.3823946329560604,0.2849524473842844,1.0650343776358018,3.368331723058904,300.0,230886.51760396,4454154.21447522,0.19554041121199744,0.4475375339899603,-0.2519971227779629,0.4475375339899604,1.5644550210574932
Torremenga,26,22,3021.9048427077173,26,22,7071.1937142,2.3399789478030018,0,torremenga,1.416918097331863,0.3415083848970828,1.1687712369084269,2.8900686503462225,300.0,263499.114225348,4436772.58027036,0.8501419326637559,0.4872148735946745,0.3629270590690814,0.4872148735946745,1.6277763379565844
Zarza de MontÃ¡nchez,41,41,12503.93132163728,41,41,18558.496492,1.4842129258888097,0,zarza de montanchez,,,,,,238519.027172623,4349751.74234226,0.3948846155099157,0.44375887187757007,-0.048874256367654356,0.44375887187757,1.5585546289575454
Aceituna,25,25,9709.826305581346,25,25,11263.3355364,1.1599935139854844,0,aceituna,1.3922105490376886,0.2973359268278123,1.0779024115948288,4.43077800127373,300.0,216351.079749259,4449724.48146156,0.14841441371081765,0.42487750180811434,-0.2764630880972967,0.42487750180811434,1.529403059078545
TorrejÃ³n el Rubio,33,33,11054.636693149245,33,33,21985.0892803,1.9887663331283016,0,torreja3n el rubio,,,,,,242119.660784559,4406688.05533202,0.687514513397066,0.41571790028207095,0.2717966131149951,0.41571790028207095,1.5154582982061653
Torrequemada,41,41,15650.38657409956,41,41,25042.2576295,1.6001047329363365,0,torrequemada,1.3448593244974278,0.152449828551468,1.0477395174037458,2.2394597638551947,300.0,222673.6496288,4362431.93552581,0.47006908518865886,0.45288179200228224,0.01718729318637663,0.45288179200228224,1.5728382534643288
Jaraicejo,37,27,19226.83555656172,37,27,29056.1268469,1.51122771926885,0,jaraicejo,1.4538262392736507,0.261313599254105,1.229657793886869,3.405064598685508,300.0,258849.518455894,4394623.76232495,0.4129223795917641,0.41552903044429845,-0.0026066508525343646,0.41552903044429845,1.515172100871105
Valverde de la Vera,28,22,12863.92354244124,28,22,19646.468682,1.5272532223299895,0,valverde de la vera,1.4556316534299234,0.3631170578051524,1.149965773862336,3.9522317252608463,300.0,287607.981058062,4444522.49170646,0.42347084243583233,0.4820537587510967,-0.058582916315264355,0.4820537587510967,1.619396839713571
Torre de Don Miguel,31,31,6548.229459226297,31,31,14210.0615151,2.170061633237114,0,torre de don miguel,1.3510438067793222,0.1982395828563461,1.1454166154897818,2.729868894389388,300.0,195790.491568247,4458837.83787277,0.7747555695624438,0.42366719768949923,0.3510883718729446,0.42366719768949923,1.5275531359677192
Pozuelo de ZarzÃ³n,25,25,9773.428966490452,25,25,11772.6759989,1.204559427327322,0,pozuelo de zarza3n,,,,,,209244.514369259,4449904.50353529,0.1861138796119045,0.4357700966858931,-0.2496562170739886,0.4357700966858931,1.5461532881198112
Villa del Campo,25,25,9605.555965215715,25,25,12900.2415673,1.34299790808728,0,villa del campo,1.3085235017825128,0.1605836734378926,1.122090533206227,2.1058868999605957,300.0,208145.841433061,4449226.79993895,0.2949043598982493,0.43592167112421626,-0.14101731122596695,0.43592167112421626,1.546387663198206
Plasenzuela,19,19,17218.687581036513,41,41,29174.0672986,1.694325839951375,1,plasenzuela,1.4055016735334678,0.1979451622299072,1.0707363600355273,2.9440228774982646,300.0,237613.198187442,4363712.78672427,0.5272849271730898,0.4523415700233638,0.07494335714972605,0.4523415700233638,1.5719888011375909
Bohonal de Ibor,34,27,12724.499952270511,34,27,19946.4381631,1.5675616517677642,0,bohonal de ibor,1.4177913717955175,0.2708289107770065,1.1129036152588163,2.997606464367869,300.0,287368.163738556,4406923.5705371,0.44952132402278544,0.5840900273744472,-0.1345687033516617,0.5840900273744472,1.7933583359257868
Berzocana,45,45,12138.367411359532,45,45,18528.878601,1.5264720512298873,0,berzocana,1.4229722531284998,0.3508827021605654,1.1711724249451458,4.3096951312806695,300.0,288348.295763909,4368324.67079457,0.42295922397171876,0.5336949322359036,-0.11073570826418483,0.5336949322359036,1.7052213600265564
Casares de las Hurdes,21,21,9100.431778671636,21,21,13692.619086,1.5046120249031385,0,casares de las hurdes,1.5416844631757611,0.4219548031040686,1.1932576353714095,5.888240778903794,300.0,221371.057569754,4481888.12377618,0.40853507420505464,0.6070002696488912,-0.19846519544383656,0.6070002696488912,1.8349188730346264
HernÃ¡n-PÃ©rez,31,31,7998.944901234248,31,31,14151.0031884,1.7691087216035806,0,hernan parez,,,,,,205345.70659261,4457187.57870841,0.5704758726466914,0.4014121162759837,0.1690637563707077,0.4014121162759837,1.4939328156813103
