origin_id,destination_id,total_cost
25,Palomero,31917.6789183
25,Serrejón,71145.2838374
25,Hinojal,69715.5521762
25,Gargantilla,58752.6186792
25,Santibáñez el Alto,29437.8133011
25,Cabañas del Castillo,127016.3756770
25,Robledillo de Trujillo,137459.4163521
25,Cabezabellosa,49723.1404672
25,Morcillo,7000.3139168
25,Portaje,34128.7309809
25,Guijo de Santa Bárbara,88109.2667138
25,Robledollano,119915.3036490
25,Puerto de Santa Cruz,129775.0318411
25,Herreruela,135803.3998783
25,Valdastillas,54280.7301943
25,Cabrero,52489.9099115
25,Herguijuela,127553.7244678
25,Talaveruela de la Vera,101395.2213055
25,"Granja. La",51288.0482711
25,"Aldea del Obispo. La",96993.7046825
25,Casas de Don Gómez,28300.4148252
25,Aldehuela de Jerte,21972.5408087
25,"Gordo. El",106818.7797310
25,Carrascalejo,137027.9485767
25,Mata de Alcántara,91508.3315362
25,Fresnedoso de Ibor,114420.2370430
25,Abadía,55801.7991757
25,Santa Cruz de Paniagua,22379.0644284
25,Villamesías,138710.7494560
25,Santa Marta de Magasca,117665.0374550
25,Santiago del Campo,76502.4363802
25,Robledillo de la Vera,92774.0693876
25,Salvatierra de Santiago,133906.1459972
25,Santa Ana,133281.7822485
25,Peraleda de San Román,111271.1561571
25,Oliva de Plasencia,36992.8264307
25,Herrera de Alcántara,167119.5917315
25,Santa Cruz de la Sierra,128769.6314264
25,Portezuelo,43316.5239094
25,Alcollarín,144621.5067305
25,Viandar de la Vera,100512.9984028
25,Millanes,87237.1123755
25,Marchagaz,35168.0535570
25,Rebollar,56861.3386712
25,Guijo de Coria,13848.5490467
25,Valdemorales,135194.4505260
25,Villar de Plasencia,42288.7719437
25,Ladrillar,72039.3554813
25,Carbajo,133061.6621177
25,Romangordo,90521.2327959
25,Casas de Don Antonio,141751.6416319
25,Valdehúncar,91243.7332515
25,Conquista de la Sierra,131268.4353068
25,Piedras Albas,74322.5516570
25,Collado,71501.8006232
25,Botija,125909.7972024
25,Huélaga,32391.6944787
25,Cerezo,34642.6657945
25,Descargamaría,37552.2583611
25,Segura de Toro,56561.7596840
25,Toril,69531.2816347
25,Mesas de Ibor,108716.8136562
25,Pescueza,41827.2917711
25,Villa del Rey,96465.8462335
25,Jarilla,48612.7860360
25,Casas de Miravete,93567.4634889
25,Gargüera,48877.7896773
25,Robledillo de Gata,40511.5592394
25,Valdecañas de Tajo,117453.9889742
25,Pedroso de Acim,65987.6776505
25,Berrocalejo,114231.5118312
25,Garvín,115608.6724337
25,Higuera,92910.2755558
25,Benquerencia,124360.7638843
25,Cachorrilla,43690.8382117
25,Campillo de Deleitosa,122335.3129596
25,Ruanes,130152.5641645
26,Badajoz,209302.6480593
26,Mérida,167479.8713030
26,Don Benito,143785.3542725
26,Almendralejo,202459.4486750
26,Villanueva de la Serena,156336.8063883
26,Zafra,227376.9598026
26,Montijo,187112.1393350
26,Villafranca de los Barros,210609.7450265
26,Olivenza,244695.1771432
26,Jerez de los Caballeros,265441.0513006
26,Azuaga,239956.3489990
26,"Santos de Maimona. Los",224044.0821619
26,Guareña,176200.1305593
26,Fuente del Maestre,217288.5066914
26,Castuera,177623.6714306
26,Calamonte,173172.9636367
26,Llerena,246990.5739313
26,Puebla de la Calzada,189787.2442383
26,San Vicente de Alcántara,195755.4195455
26,Alburquerque,183078.8898342
26,Aceuchal,207711.6381907
26,Oliva de la Frontera,282558.1135676
26,Talavera la Real,206285.7622806
26,Cabeza del Buey,207942.1382329
26,Campanario,159638.7558041
26,Fregenal de la Sierra,266691.5809842
26,Quintana de la Serena,191474.9637560
26,Fuente de Cantos,252872.7133576
26,Navalvillar de Pela,141749.4079458
26,Monesterio,264578.9315683
26,Santa Amalia,142625.2927199
26,Santa Marta,211680.7519356
26,Arroyo de San Serván,179205.5152964
26,Valverde de Leganés,232178.0663385
26,Zalamea de la Serena,192713.4259441
26,Hornachos,206565.0710147
26,Barcarrota,243178.5900402
26,Herrera del Duque,201812.4140825
26,Villanueva del Fresno,273789.6412868
26,Talarrubias,170451.4865301
26,"Zarza. La",171238.3286843
26,Ribera del Fresno,210065.6956769
26,Burguillos del Cerro,245883.9660023
26,Orellana la Vieja,154327.8446735
26,Zah¡nos,278009.3721966
26,Puebla de Sancho P‚rez,230959.7644852
26,Solana de los Barros,196493.3453988
26,Valdelacalzada,197324.6897170
26,Lobón,191259.7327223
26,Monterrubio de la Serena,196699.5132621
26,Fuentes de León,276746.8522778
26,"Garrovilla. La",176729.8359821
26,Berlanga,248347.4240392
26,Higuera la Real,294136.1043378
26,Villar del Rey,181558.4277993
26,Granja de Torrehermosa,235991.8707855
26,Medell¡n,155948.7797690
26,Bienvenida,242044.5115348
26,"Codosera. La",204336.4777284
26,Valencia del Ventoso,247942.8067547
26,"Coronada. La",151886.1780746
26,Torremej¡a,182530.9969467
26,Siruela,188321.6240363
26,Higuera de Vargas,264683.9952970
26,Segura de León,270722.2378548
26,Salvaleón,242601.6468619
26,Pueblonuevo del Guadiana,201053.1882927
26,Alange,175696.3061873
26,Puebla de Obando,159187.1972856
26,"Albuera. La",223102.7286383
26,Usagre,234389.8128074
26,Fuenlabrada de los Montes,193563.1987352
26,Alconchel,257901.1047906
26,Oliva de Mérida,176130.6515788
26,Salvatierra de los Barros,235505.7373064
26,Villalba de los Barros,211781.1146387
26,Casas de Don Pedro,153726.6415833
26,Esparragalejo,172274.4134272
26,Montemolín,265823.3365204
26,"Roca de la Sierra. La",168178.3771396
26,Campillo de Llerena,251968.9704111
26,Cabeza la Vaca,282133.0322563
26,Villar de Rena,127245.8510969
26,Trujillanos,160608.2410249
26,Valle de la Serena,180747.5782082
26,"Parra. La",228192.3011196
26,Mirandilla,163671.3452249
26,"Haba. La",150852.0659728
26,Villagonzalo,165394.6464280
26,Feria,227517.6948802
26,Medina de las Torres,237521.2881729
26,Valdetorres,161402.5681731
26,Almendral,229905.2730797
26,Corte de Peleas,208874.9479893
26,Cheles,272179.5476082
26,Puebla de Alcocer,172508.0263588
26,Torre de Miguel Sesmero,226869.0860761
26,Valdecaballeros,227215.0049682
26,Peñalsordo,206929.1052075
26,Valle de Santa Ana,258172.3823157
26,Valverde de Mérida,156985.3129337
26,Castilblanco,217608.3200941
26,Bodonal de la Sierra,265622.5152961
26,"Nava de Santiago. La",166396.7800455
26,Esparragosa de la Serena,188875.4193423
26,Maguilla,246136.5438964
26,Calera de León,273557.6156975
26,Ahillones,255069.5372894
26,Higuera de la Serena,188264.4977776
26,Esparragosa de Lares,176756.4527167
26,Torremayor,181895.1900094
26,Villagarcía de la Torre,246133.8517998
26,Cordobilla de Lácara,154272.4062682
26,Benquerencia de la Serena,182898.5084042
26,Llera,219459.5881094
26,San Pedro de Mérida,152346.1370212
26,Calzadilla de los Barros,239649.9582560
26,Puebla de la Reina,192242.2520937
26,Acedera,146947.7328821
26,Táliga,249794.6474077
26,Valencia del Mombuey,302517.6960415
26,Puebla del Maestre,272724.5793229
26,Manchita,184730.0514660
26,"Morera. La",230420.1467999
26,Fuente del Arco,262936.3760155
26,Don Álvaro,165857.0081973
26,Alconera,237556.2906377
26,Nogales,233099.9133038
26,Helechosa de los Montes,246440.0766421
26,Valverde de Llerena,252578.4219546
26,Palomas,187784.8945633
26,Trasierra,255183.6743118
26,Valencia de las Torres,226001.8399793
26,Garlitos,201041.2940992
26,Rena,130027.5079370
26,Malpartida de la Serena,188120.6705632
26,Peraleda del Zaucejo,217575.2772566
26,Magacela,157436.5615516
26,Entrín Bajo,213103.2754716
26,Villarta de los Montes,277075.8695932
26,Carmonita,144282.7659665
26,Cristina,173510.2089818
26,Hinojosa del Valle,219828.7883942
26,Garbayuela,187196.2947897
26,Puebla del Prior,212402.5426353
26,Retamal de Llerena,203012.7903847
26,Mengabril,150534.1602234
26,Malcocinado,255838.6507065
26,Valle de Matamoros,260022.8125920
26,Zarza-Capilla,201735.7643735
26,Higuera de Llerena,229072.6873319
26,Baterno,201770.3413383
26,Atalaya,242288.1819528
26,Valverde de Burguillos,243564.8728563
26,Orellana de la Sierra,150838.0418401
26,"Lapa. La",238298.4392162
26,Tamurejo,199999.2165466
26,Aljucén,151172.0378845
26,Sancti-Spíritus,189788.4315024
26,Reina,257249.0782638
26,Casas de Reina,254416.5814470
26,Capilla,210282.5914695
26,Risco,192105.4933064
26,"Carrascalejo. El",155855.0990334
26,C ceres,117119.8609529
26,Plasencia,43472.0186700
26,Navalmoral de la Mata,32971.7954761
26,Coria,84870.0530560
26,Miajadas,117175.7788277
26,Trujillo,88263.6064543
26,Talayuela,22202.5557230
26,Moraleja,97157.5613135
26,Arroyo de la Luz,134234.7079190
26,Jara¡z de la Vera,4754.4990083
26,Valencia de Alc ntara,195808.3519489
26,Montehermoso,69378.9437242
26,Casar de Cáceres,108546.9521512
26,Malpartida de Plasencia,40383.4706599
26,Malpartida de Cáceres,126345.4050624
26,Hervás,83399.7678812
26,Torrejoncillo,80724.0369341
26,Jarandilla de la Vera,20145.2659517
26,Alcuéscar,132544.5850003
26,Losar de la Vera,26047.4389926
26,Madroñera,92169.3142357
26,Valverde del Fresno,131960.4355301
26,Garrovillas de Alconétar,108506.1404507
26,Aldeanueva de la Vera,14962.7770737
26,Cabezuela del Valle,48837.8008052
26,Brozas,132983.3618278
26,Villanueva de la Vera,41430.7335009
26,Guadalupe,95279.5970913
26,Logrosán,107778.8875625
26,Sierra de Fuentes,119678.9725385
26,Navaconcejo,45526.2753927
26,Ceclavín,119193.2058418
26,Montánchez,125864.4981147
26,Almoharín,121569.9909521
26,Aliseda,143838.8529287
26,Galisteo,60327.2174036
26,Madrigalejo,125506.1772950
26,Cilleros,121326.7691185
26,Zarza de Granadilla,76067.4839023
26,Madrigal de la Vera,50912.2622785
26,Cañamero,100541.9119223
26,Serradilla,77170.2220417
26,Torreorgaz,127317.3030997
26,Pinofranqueado,96935.0491953
26,Zorita,105909.1767050
26,Gata,102731.5214123
26,Alcántara,140046.1787254
26,Guijo de Galisteo,75302.5958489
26,Piornal,24370.0133986
26,Ahigal,72064.7084118
26,Peraleda de la Mata,45986.0642199
26,Navas del Madro¤o,121478.2162276
26,Nuñomoral,116008.5251376
26,Valdefuentes,118963.9074593
26,Zarza la Mayor,122935.0692010
26,Casatejada,20683.6763668
26,Casar de Palomero,93756.0446257
26,Jerte,54759.7703311
26,Almaraz,27819.1155358
26,Majadas,20280.8930324
26,Cañaveral,79893.5216023
26,Rosalejo,53032.8976135
26,Caminomorisco,94687.6985646
26,Riolobos,65573.6646380
26,Casta¤ar de Ibor,66868.0196105
26,Tornavacas,61840.6294635
26,Torrecillas de la Tiesa,75580.7724523
26,"Pesga. La",93489.6579912
26,Carcaboso,55571.3804999
26,Garganta la Olla,13368.6598510
26,Torremocha,119373.2642192
26,Eljas,132924.5410299
26,Campo Lugar,113604.6186177
26,Al¡a,109309.4517359
26,Arroyomolinos,131785.2863272
26,Monroy,101759.5465968
26,"Torno. El",44397.1408541
26,"Cumbre. La",95118.7251960
26,Hoyos,110367.7554858
26,Mohedas de Granadilla,81724.4137544
26,Perales del Puerto,110032.3558937
26,Talav n,101976.1969084
26,San Martín de Trevejo,130972.9188047
26,Cuacos de Yuste,11322.1571708
26,Tejeda de Tiétar,17037.3644747
26,Acehúche,108918.6420075
26,Escurial,120715.0694049
26,Garciaz,110955.8963216
26,Membrío,168309.7986275
26,Deleitosa,56161.2964486
26,Santibáñez el Bajo,75798.4667103
26,Saucedilla,23632.8620654
26,Aldeanueva del Camino,77541.9665944
26,Albalá,124920.8095390
26,Aldeacentenera,112000.7527204
26,Casas del Monte,72909.3631126
26,Valdeobispo,60385.6832586
26,Holguera,70139.9885187
26,Mirabel,66175.5432778
26,Aldea del Cano,136087.4799537
26,Baños de Montemayor,91539.3486804
26,Navezuelas,82878.8842882
26,Casas de Millán,80966.0749325
26,Salorino,175632.2361992
26,Torrecilla de los Ángeles,90565.4993788
26,Acebo,112265.9235167
26,Santiago de Alcántara,189795.1370480
26,Pasarón de la Vera,13178.0344126
26,Villamiel,122985.8201878
26,Villar del Pedroso,75327.2232828
26,Belvís de Monroy,36946.5920253
26,Casas del Castañar,31603.2950254
26,Torre de Santa María,117612.6841367
26,Guijo de Granadilla,73238.6929475
26,Torremenga,7071.1937142
26,Zarza de Montánchez,109764.6900947
26,Aceituna,78059.5135149
26,Torrejón el Rubio,74707.2874871
26,Torrequemada,124072.2121653
26,Jaraicejo,57867.2979581
26,Valverde de la Vera,38336.7024461
26,Torre de Don Miguel,98794.1940762
26,Pozuelo de Zarzón,78568.8539774
26,Villa del Campo,79696.4195457
26,Plasenzuela,104648.2070064
26,Bohonal de Ibor,45664.1184447
26,Berzocana,90695.7898502
26,Casares de las Hurdes,123749.6368535
26,Hernán-Pérez,90516.5178100
26,Villanueva de la Sierra,85468.3945913
26,Cadalso,95108.1129360
26,Navalvillar de Ibor,73979.6289877
26,Arroyomolinos de la Vera,18566.5306637
26,Cedillo,216776.0264580
26,"Garganta. La",97882.7200694
26,Ibahernando,96000.3494098
26,Calzadilla,88484.8789716
26,Barrado,25686.6011735
26,Casillas de Coria,95883.2277279
26,Villasbuenas de Gata,101116.2407755
26,Valdelacasa de Tajo,66793.0765654
26,Abertura,106818.4889698
26,Palomero,88050.3901770
26,Serrejón,32483.4850504
26,Hinojal,95294.7006407
26,Gargantilla,79711.9757130
26,Santibáñez el Alto,96233.9912795
26,Cabañas del Castillo,77009.4601228
26,Robledillo de Trujillo,104623.1901575
26,Cabezabellosa,69114.1947110
26,Morcillo,78542.6598293
26,Portaje,96897.6419066
26,Guijo de Santa Bárbara,24588.8370069
26,Robledollano,69908.3880948
26,Puerto de Santa Cruz,96836.6299532
26,Herreruela,172721.9946178
26,Valdastillas,35077.7331033
26,Cabrero,31333.3702557
26,Herguijuela,94316.5582854
26,Talaveruela de la Vera,37211.2394483
26,"Granja. La",73529.7153349
26,"Aldea del Obispo. La",89372.9606965
26,Casas de Don Gómez,90504.9234642
26,Aldehuela de Jerte,59759.6804580
26,"Gordo. El",51207.9251922
26,Carrascalejo,81417.0940379
26,Mata de Alcántara,133842.7311170
26,Fresnedoso de Ibor,58809.3825042
26,Abadía,80166.8550360
26,Santa Cruz de Paniagua,82472.2957691
26,Villamesías,105585.8122350
26,Santa Marta de Magasca,103956.6869564
26,Santiago del Campo,102081.5848447
26,Robledillo de la Vera,26063.8981496
26,Salvatierra de Santiago,108486.0332409
26,Santa Ana,107861.6694922
26,Peraleda de San Román,55660.3016183
26,Oliva de Plasencia,56742.6264712
26,Herrera de Alcántara,218478.1596879
26,Santa Cruz de la Sierra,95640.9467674
26,Portezuelo,94807.0328435
26,Alcollarín,111384.3405481
26,Viandar de la Vera,36329.0165456
26,Millanes,31626.2578367
26,Marchagaz,90876.3834639
26,Rebollar,43651.4002241
26,Guijo de Coria,80644.7270252
26,Valdemorales,116558.7403429
26,Villar de Plasencia,61679.8261875
26,Ladrillar,128710.7099414
26,Carbajo,184420.2300741
26,Romangordo,39975.6451391
26,Casas de Don Antonio,145761.0146836
26,Valdehúncar,35632.8787127
26,Conquista de la Sierra,98031.2691244
26,Piedras Albas,136752.7089646
26,Collado,7981.3709164
26,Botija,108479.7406319
26,Huélaga,94453.4400848
26,Cerezo,81162.1230808
26,Descargamaría,104348.4363396
26,Segura de Toro,76256.4353218
26,Toril,26162.3867610
26,Mesas de Ibor,53105.9591174
26,Pescueza,104596.2026968
26,Villa del Rey,138258.1940201
26,Jarilla,68307.4616738
26,Casas de Miravete,43021.8758321
26,Gargüera,28480.9014900
26,Robledillo de Gata,107307.7372179
26,Valdecañas de Tajo,61843.1344354
26,Pedroso de Acim,82586.6385339
26,Berrocalejo,58620.6572924
26,Garvín,59997.8178949
26,Higuera,42364.6878990
26,Benquerencia,128577.6683107
26,Cachorrilla,106459.7491374
26,Campillo de Deleitosa,66724.4584208
26,Ruanes,104732.4514082
27,Badajoz,231714.2913420
27,Mérida,181317.6653184
27,Don Benito,157623.1482880
27,Almendralejo,216297.2426904
27,Villanueva de la Serena,170174.6004037
27,Zafra,241214.7538181
27,Montijo,200949.9333505
27,Villafranca de los Barros,224447.5390420
27,Olivenza,266041.0155949
27,Jerez de los Caballeros,279278.8453161
27,Azuaga,253794.1430144
27,"Santos de Maimona. Los",237881.8761774
27,Guareña,190037.9245747
27,Fuente del Maestre,231126.3007069
27,Castuera,191461.4654461
27,Calamonte,187010.7576521
27,Llerena,260828.3679468
27,Puebla de la Calzada,203625.0382538
27,San Vicente de Alcántara,218167.0628281
27,Alburquerque,205490.5331168
27,Aceuchal,221549.4322062
27,Oliva de la Frontera,296395.9075831
27,Talavera la Real,220123.5562961
27,Cabeza del Buey,221779.9322484
27,Campanario,173476.5498195
27,Fregenal de la Sierra,280529.3749997
27,Quintana de la Serena,205312.7577714
27,Fuente de Cantos,266710.5073730
27,Navalvillar de Pela,155587.2019612
27,Monesterio,278416.7255837
27,Santa Amalia,156463.0867353
27,Santa Marta,225518.5459510
27,Arroyo de San Serván,193043.3093118
27,Valverde de Leganés,253523.9047901
27,Zalamea de la Serena,206551.2199596
27,Hornachos,220402.8650301
27,Barcarrota,257016.3840557
27,Herrera del Duque,215650.2080980
27,Villanueva del Fresno,293253.2691049
27,Talarrubias,184289.2805455
27,"Zarza. La",185076.1226997
27,Ribera del Fresno,223903.4896923
27,Burguillos del Cerro,259721.7600177
27,Orellana la Vieja,168165.6386890
27,Zah¡nos,291847.1662120
27,Puebla de Sancho P‚rez,244797.5585007
27,Solana de los Barros,210331.1394142
27,Valdelacalzada,211162.4837324
27,Lobón,205097.5267378
27,Monterrubio de la Serena,210537.3072775
27,Fuentes de León,290584.6462933
27,"Garrovilla. La",190567.6299976
27,Berlanga,262185.2180547
27,Higuera la Real,307973.8983533
27,Villar del Rey,203970.0710820
27,Granja de Torrehermosa,249829.6648010
27,Medell¡n,169786.5737845
27,Bienvenida,255882.3055502
27,"Codosera. La",226748.1210110
27,Valencia del Ventoso,261780.6007702
27,"Coronada. La",165723.9720900
27,Torremej¡a,196368.7909621
27,Siruela,202159.4180518
27,Higuera de Vargas,278521.7893125
27,Segura de León,284560.0318702
27,Salvaleón,256439.4408773
27,Pueblonuevo del Guadiana,214890.9823081
27,Alange,189534.1002027
27,Puebla de Obando,181598.8405683
27,"Albuera. La",236940.5226537
27,Usagre,248227.6068228
27,Fuenlabrada de los Montes,207400.9927506
27,Alconchel,277364.7326087
27,Oliva de Mérida,189968.4455943
27,Salvatierra de los Barros,249343.5313218
27,Villalba de los Barros,225618.9086541
27,Casas de Don Pedro,167564.4355988
27,Esparragalejo,186112.2074426
27,Montemolín,279661.1305358
27,"Roca de la Sierra. La",190590.0204223
27,Campillo de Llerena,265806.7644266
27,Cabeza la Vaca,295970.8262718
27,Villar de Rena,141083.6451123
27,Trujillanos,174446.0350403
27,Valle de la Serena,194585.3722237
27,"Parra. La",242030.0951351
27,Mirandilla,177509.1392403
27,"Haba. La",164689.8599882
27,Villagonzalo,179232.4404435
27,Feria,241355.4888956
27,Medina de las Torres,251359.0821883
27,Valdetorres,175240.3621886
27,Almendral,243743.0670951
27,Corte de Peleas,222712.7420047
27,Cheles,293525.3860599
27,Puebla de Alcocer,186345.8203743
27,Torre de Miguel Sesmero,240706.8800916
27,Valdecaballeros,241052.7989837
27,Peñalsordo,220766.8992230
27,Valle de Santa Ana,272010.1763312
27,Valverde de Mérida,170823.1069491
27,Castilblanco,231446.1141096
27,Bodonal de la Sierra,279460.3093115
27,"Nava de Santiago. La",180234.5740609
27,Esparragosa de la Serena,202713.2133577
27,Maguilla,259974.3379118
27,Calera de León,287395.4097130
27,Ahillones,268907.3313048
27,Higuera de la Serena,202102.2917931
27,Esparragosa de Lares,190594.2467322
27,Torremayor,195732.9840249
27,Villagarcía de la Torre,259971.6458152
27,Cordobilla de Lácara,168110.2002837
27,Benquerencia de la Serena,196736.3024197
27,Llera,233297.3821249
27,San Pedro de Mérida,166183.9310366
27,Calzadilla de los Barros,253487.7522715
27,Puebla de la Reina,206080.0461092
27,Acedera,160785.5268975
27,Táliga,271108.7079329
27,Valencia del Mombuey,316355.4900569
27,Puebla del Maestre,286562.3733383
27,Manchita,198567.8454814
27,"Morera. La",244257.9408154
27,Fuente del Arco,276774.1700309
27,Don Álvaro,179694.8022127
27,Alconera,251394.0846532
27,Nogales,246937.7073192
27,Helechosa de los Montes,260277.8706575
27,Valverde de Llerena,266416.2159700
27,Palomas,201622.6885787
27,Trasierra,269021.4683273
27,Valencia de las Torres,239839.6339948
27,Garlitos,214879.0881147
27,Rena,143865.3019525
27,Malpartida de la Serena,201958.4645787
27,Peraleda del Zaucejo,231413.0712721
27,Magacela,171274.3555670
27,Entrín Bajo,226941.0694870
27,Villarta de los Montes,290913.6636086
27,Carmonita,158120.5599819
27,Cristina,187348.0029972
27,Hinojosa del Valle,233666.5824096
27,Garbayuela,201034.0888052
27,Puebla del Prior,226240.3366508
27,Retamal de Llerena,216850.5844002
27,Mengabril,164371.9542388
27,Malcocinado,269676.4447219
27,Valle de Matamoros,273860.6066074
27,Zarza-Capilla,215573.5583890
27,Higuera de Llerena,242910.4813473
27,Baterno,215608.1353538
27,Atalaya,256125.9759683
27,Valverde de Burguillos,257402.6668718
27,Orellana de la Sierra,164675.8358555
27,"Lapa. La",252136.2332316
27,Tamurejo,213837.0105620
27,Aljucén,165009.8318999
27,Sancti-Spíritus,203626.2255179
27,Reina,271086.8722793
27,Casas de Reina,268254.3754625
27,Capilla,224120.3854849
27,Risco,205943.2873219
27,"Carrascalejo. El",169692.8930488
27,C ceres,138934.7941971
27,Plasencia,65883.6619526
27,Navalmoral de la Mata,46809.5894916
27,Coria,107281.6963386
27,Miajadas,131013.5728431
27,Trujillo,102101.4004697
27,Talayuela,4022.2201749
27,Moraleja,119569.2045961
27,Arroyo de la Luz,156646.3512016
27,Jara¡z de la Vera,27166.1422910
27,Valencia de Alc ntara,218219.9952316
27,Montehermoso,91790.5870068
27,Casar de Cáceres,130958.5954338
27,Malpartida de Plasencia,62795.1139425
27,Malpartida de Cáceres,148757.0483451
27,Hervás,105811.4111638
27,Torrejoncillo,103135.6802168
27,Jarandilla de la Vera,25793.9648907
27,Alcuéscar,146382.3790157
27,Losar de la Vera,25006.7292128
27,Madroñera,106007.1082512
27,Valverde del Fresno,154372.0788128
27,Garrovillas de Alconétar,130917.7837333
27,Aldeanueva de la Vera,30758.8057806
27,Cabezuela del Valle,71249.4440879
27,Brozas,155395.0051105
27,Villanueva de la Vera,36191.7982405
27,Guadalupe,109117.3911067
27,Logrosán,121616.6815780
27,Sierra de Fuentes,133516.7665539
27,Navaconcejo,67937.9186753
27,Ceclavín,141604.8491244
27,Montánchez,139702.2921301
27,Almoharín,135407.7849676
27,Aliseda,166250.4962114
27,Galisteo,82738.8606863
27,Madrigalejo,139343.9713104
27,Cilleros,143738.4124011
27,Zarza de Granadilla,98479.1271849
27,Madrigal de la Vera,45673.3270181
27,Cañamero,114379.7059378
27,Serradilla,99581.8653243
27,Torreorgaz,141155.0971152
27,Pinofranqueado,119346.6924779
27,Zorita,119746.9707204
27,Gata,125143.1646949
27,Alcántara,162457.8220080
27,Guijo de Galisteo,97714.2391315
27,Piornal,46781.6566813
27,Ahigal,94476.3516945
27,Peraleda de la Mata,59823.8582353
27,Navas del Madro¤o,143889.8595103
27,Nuñomoral,138420.1684202
27,Valdefuentes,132801.7014747
27,Zarza la Mayor,145346.7124836
27,Casatejada,34521.4703822
27,Casar de Palomero,116167.6879083
27,Jerte,77171.4136138
27,Almaraz,41656.9095512
27,Majadas,34118.6870479
27,Cañaveral,102305.1648850
27,Rosalejo,66870.6916290
27,Caminomorisco,117099.3418472
27,Riolobos,87985.3079207
27,Casta¤ar de Ibor,80705.8136260
27,Tornavacas,84252.2727462
27,Torrecillas de la Tiesa,89418.5664677
27,"Pesga. La",115901.3012738
27,Carcaboso,77983.0237825
27,Garganta la Olla,35780.3031336
27,Torremocha,133211.0582347
27,Eljas,155336.1843126
27,Campo Lugar,127442.4126331
27,Al¡a,123147.2457514
27,Arroyomolinos,145623.0803427
27,Monroy,121746.0031686
27,"Torno. El",66808.7841368
27,"Cumbre. La",108956.5192114
27,Hoyos,132779.3987685
27,Mohedas de Granadilla,104136.0570370
27,Perales del Puerto,132443.9991764
27,Talav n,124387.8401910
27,San Martín de Trevejo,153384.5620873
27,Cuacos de Yuste,33733.8004535
27,Tejeda de Tiétar,39449.0077573
27,Acehúche,131330.2852901
27,Escurial,134552.8634204
27,Garciaz,124793.6903370
27,Membrío,190721.4419102
27,Deleitosa,69999.0904640
27,Santibáñez el Bajo,98210.1099929
27,Saucedilla,37470.6560808
27,Aldeanueva del Camino,99953.6098771
27,Albalá,138758.6035544
27,Aldeacentenera,125838.5467358
27,Casas del Monte,95321.0063952
27,Valdeobispo,82797.3265413
27,Holguera,92551.6318014
27,Mirabel,88587.1865605
27,Aldea del Cano,149925.2739691
27,Baños de Montemayor,113950.9919630
27,Navezuelas,96716.6783037
27,Casas de Millán,103377.7182151
27,Salorino,198043.8794818
27,Torrecilla de los Ángeles,112977.1426614
27,Acebo,134677.5667994
27,Santiago de Alcántara,212206.7803306
27,Pasarón de la Vera,35589.6776953
27,Villamiel,145397.4634704
27,Villar del Pedroso,89165.0172983
27,Belvís de Monroy,50784.3860407
27,Casas del Castañar,54014.9383081
27,Torre de Santa María,131450.4781522
27,Guijo de Granadilla,95650.3362301
27,Torremenga,29482.8369969
27,Zarza de Montánchez,123602.4841101
27,Aceituna,100471.1567976
27,Torrejón el Rubio,95399.7694688
27,Torrequemada,137910.0061807
27,Jaraicejo,71705.0919736
27,Valverde de la Vera,33097.7671857
27,Torre de Don Miguel,121205.8373588
27,Pozuelo de Zarzón,100980.4972600
27,Villa del Campo,102108.0628284
27,Plasenzuela,118486.0010219
27,Bohonal de Ibor,59501.9124602
27,Berzocana,104533.5838656
27,Casares de las Hurdes,146161.2801361
27,Hernán-Pérez,112928.1610927
27,Villanueva de la Sierra,107880.0378739
27,Cadalso,117519.7562186
27,Navalvillar de Ibor,87817.4230032
27,Arroyomolinos de la Vera,40978.1739464
27,Cedillo,239187.6697407
27,"Garganta. La",120294.3633521
27,Ibahernando,109838.1434253
27,Calzadilla,110896.5222542
27,Barrado,48098.2444561
27,Casillas de Coria,118294.8710106
27,Villasbuenas de Gata,123527.8840581
27,Valdelacasa de Tajo,80630.8705809
27,Abertura,120656.2829853
27,Palomero,110462.0334597
27,Serrejón,46321.2790658
27,Hinojal,117706.3439233
27,Gargantilla,102123.6189956
27,Santibáñez el Alto,118645.6345622
27,Cabañas del Castillo,90847.2541382
27,Robledillo de Trujillo,118460.9841729
27,Cabezabellosa,91525.8379936
27,Morcillo,100954.3031120
27,Portaje,119309.2851892
27,Guijo de Santa Bárbara,30585.4702689
27,Robledollano,83746.1821102
27,Puerto de Santa Cruz,110674.4239687
27,Herreruela,195133.6379004
27,Valdastillas,57489.3763860
27,Cabrero,53745.0135384
27,Herguijuela,108154.3523008
27,Talaveruela de la Vera,31972.3041879
27,"Granja. La",95941.3586175
27,"Aldea del Obispo. La",103210.7547119
27,Casas de Don Gómez,112916.5667469
27,Aldehuela de Jerte,82171.3237407
27,"Gordo. El",65045.7192076
27,Carrascalejo,95254.8880533
27,Mata de Alcántara,156254.3743997
27,Fresnedoso de Ibor,72647.1765196
27,Abadía,102578.4983186
27,Santa Cruz de Paniagua,104883.9390517
27,Villamesías,119423.6062505
27,Santa Marta de Magasca,117794.4809718
27,Santiago del Campo,124493.2281273
27,Robledillo de la Vera,20824.9628892
27,Salvatierra de Santiago,122323.8272563
27,Santa Ana,121699.4635076
27,Peraleda de San Román,69498.0956338
27,Oliva de Plasencia,79154.2697538
27,Herrera de Alcántara,240889.8029705
